# Memory two: one row per (game, strategy) at which the strategy is a strict Nash equilibrium at eps = 1e-4 (65547 rows).
# Rows ordered by ipt, then s. F2 = the run at N = 100, beta = 3, mu = 1e-4; F1 = the run at N = 1000, beta = 100, mu = 1e-2; both eps = 1e-4 (the runs' names in the kits).
# Strategy code s = 0..65535: bit k of s (k = 0..15) is 1 if the strategy intends C in state k = 4 x (the most recent outcome) + (the outcome before), outcomes 0 CC, 1 CD, 2 DC, 3 DD from the focal player's side (MapBinM2's exactcoef.py); ALLD 0, ALLC 65535, the memory-one strategy with answers b_j embeds as 15 x sum_j b_j 16^j.
# Columns:
#   ipt                the game (data/games/games.csv)
#   s                  the strategy
#   efficient          1 if efficient in the limit eps -> 0 at this game (SI Figure 7)
#   mutual_cooperator  1 if its self-play in the limit is all CC (one of the 7639)
#   alternator         1 if its self-play in the limit alternates CD, DC perfectly (one of the 3072); 0 in every row
#   float64_strict     1 if the double-precision brute-force scan also found it strict (0 in the 160 rows of m2_float64_check.csv)
#   pi_F2, pi_F1       its time-averaged abundance in the run, normalised so that the 65536 abundances sum to 1
ipt,s,efficient,mutual_cooperator,alternator,float64_strict,pi_F2,pi_F1
380,33630,0,0,0,1,2.059999953209506e-09,1.5684000295126713e-07
380,33631,1,1,0,1,4.840799772341683e-07,3.8371799901250576e-06
380,33824,0,0,0,1,1.740000037007869e-09,1.5579999575559626e-07
380,33825,0,0,0,1,2.219999966821476e-09,1.6555999660249643e-07
380,33830,0,0,0,1,2.499999990642423e-09,1.6241999455367375e-07
380,33832,0,0,0,1,2.3599999787319495e-09,1.9294000786011336e-07
380,33833,1,1,0,1,4.559999943851929e-09,1.606626035138903e-05
380,33838,0,0,0,1,1.8999999395975363e-09,1.9216000246336022e-07
380,33839,1,1,0,1,1.1112000234808567e-07,1.5541660167312312e-05
380,34096,0,0,0,1,2.0199999498065134e-09,1.550200045696979e-07
380,34097,0,0,0,1,2.1799999634184833e-09,1.5492000278466381e-07
380,34104,0,0,0,1,2.0999999566124985e-09,1.5438000451416348e-07
380,34105,1,1,0,1,4.459999935344448e-09,2.992800046530094e-07
380,34110,0,0,0,1,1.7600000387093653e-09,1.5732000299291795e-07
380,34111,1,1,0,1,1.9979999923437887e-08,1.9572000632498423e-07
380,34400,0,0,0,1,2.0199999498065134e-09,1.5537999394279495e-07
380,34401,0,0,0,1,1.820000043813854e-09,1.5707999586666514e-07
380,34406,0,0,0,1,1.6000000250973954e-09,1.531199990757595e-07
380,34408,0,0,0,1,1.5800000233958992e-09,1.5573999752674677e-07
380,34409,1,1,0,1,1.4480000343704847e-08,4.228800224835251e-06
380,34414,0,0,0,1,1.7800000404108615e-09,1.5380000268747854e-07
380,34415,1,1,0,1,2.5140000362423913e-08,4.259759879355787e-06
380,34672,0,0,0,1,2.059999953209506e-09,1.5237999723519096e-07
380,34673,0,0,0,1,1.8999999395975363e-09,1.5339999554734212e-07
380,34680,0,0,0,1,2.4399999855379343e-09,1.5402000093021166e-07
380,34681,1,1,0,1,3.2200000518962872e-09,1.9575999567031404e-07
380,34686,0,0,0,1,1.7000000336048767e-09,1.5535999927013004e-07
380,34687,1,1,0,1,5.179999996598312e-09,1.9083999879610673e-07
380,34944,0,0,0,1,1.7600000387093653e-09,1.6075999618598816e-07
380,34945,0,0,0,1,1.740000037007869e-09,1.66860005597085e-07
380,34952,0,0,0,1,2.1599999617169873e-09,1.899999951705041e-07
380,34953,1,1,0,1,8.339999821345505e-09,0.0031388029582701043
380,34958,0,0,0,1,2.3599999787319495e-09,1.9114000415120906e-07
380,34959,1,1,0,1,2.866000066188725e-08,0.00682009479918312
380,35216,0,0,0,1,2.0399999515080098e-09,1.5876000311787044e-07
380,35217,0,0,0,1,2.3799999804334455e-09,1.5489999390114413e-07
380,35224,0,0,0,1,1.8999999395975363e-09,1.5636000290961628e-07
380,35225,1,1,0,1,1.0279999986390639e-08,7.038199811362046e-06
380,35230,0,0,0,1,4.059999901314524e-09,1.5361999379007525e-07
380,35231,1,1,0,1,3.7220001390127635e-08,5.6375602298374095e-06
380,35520,0,0,0,1,1.8999999395975363e-09,1.6031999970052194e-07
380,35521,0,0,0,1,2.079999954911002e-09,1.6864000042246963e-07
380,35528,0,0,0,1,2.0199999498065134e-09,1.9751999582303374e-07
380,35529,1,1,0,1,0.002119078073009524,5.300241922212346e-05
380,35534,0,0,0,1,1.8999999395975363e-09,1.9302000076162777e-07
380,35535,1,1,0,1,0.0007167755992120689,2.721939938117021e-05
380,35792,0,0,0,1,2.399999982134942e-09,1.563799975822812e-07
380,35793,0,0,0,1,1.959999944702025e-09,1.548600045558143e-07
380,35800,0,0,0,1,1.740000037007869e-09,1.5620000289573267e-07
380,35801,1,1,0,1,4.885999882768475e-08,3.618959923227915e-06
380,35806,0,0,0,1,2.1199999583139945e-09,1.5183999896469062e-07
380,35807,1,1,0,1,2.102000001191569e-08,4.031800033658086e-06
380,36000,0,0,0,1,1.87999993789604e-09,1.5547999572782904e-07
380,36001,0,0,0,1,1.9199999412990323e-09,1.5706000119400023e-07
380,36008,0,0,0,1,1.4000000080824332e-09,1.631599963942423e-07
380,36009,1,1,0,1,7.8399997788081e-09,6.09208020888114e-06
380,36014,0,0,0,1,1.959999944702025e-09,1.5876000311787044e-07
380,36015,1,1,0,1,1.2360000163346247e-08,6.193140077318184e-06
380,36272,0,0,0,1,1.8000000421123579e-09,1.5450000097186248e-07
380,36273,0,0,0,1,2.4199999838364383e-09,1.5285999727684178e-07
380,36280,0,0,0,1,2.0999999566124985e-09,1.567800047224176e-07
380,36281,1,1,0,1,6.300000091882101e-09,2.9593999903411847e-07
380,36286,0,0,0,1,1.7800000404108615e-09,1.5441999385949328e-07
380,36287,1,1,0,1,5.057999897401343e-08,1.6302000526387838e-07
380,36576,0,0,0,1,1.87999993789604e-09,1.535400008885608e-07
380,36577,0,0,0,1,1.6000000250973954e-09,1.5503999924236282e-07
380,36584,0,0,0,1,1.7600000387093653e-09,1.563799975822812e-07
380,36585,1,1,0,1,1.096000004424151e-08,3.1249001166125246e-06
380,36590,0,0,0,1,1.5200000182914107e-09,1.5492000278466381e-07
380,36591,1,1,0,1,0.0002907113819184649,4.647440183002014e-06
380,36848,0,0,0,1,2.0399999515080098e-09,1.5553999395667856e-07
380,36849,0,0,0,1,2.0399999515080098e-09,1.5231999900634144e-07
380,36856,0,0,0,1,2.1199999583139945e-09,1.4938000052758697e-07
380,36857,1,1,0,1,2.5199999923439194e-09,1.697799951923198e-07
380,36862,0,0,0,1,2.6800000059558893e-09,1.5422000450027987e-07
380,36863,1,1,0,1,1.6165999776598242e-07,2.156200062754013e-07
380,36864,0,0,0,1,1.9199999412990323e-09,1.6094000508339145e-07
380,36865,0,0,0,1,2.3599999787319495e-09,1.7067999704677195e-07
380,36870,0,0,0,1,1.7800000404108615e-09,1.6091999619987177e-07
380,36871,0,0,0,1,2.319999975328957e-09,1.6696000738211912e-07
380,36872,0,0,0,1,1.8400000455153502e-09,1.9703999578138292e-07
380,36873,1,1,0,1,5.584000119786378e-08,0.0076555637951427925
380,36878,0,0,0,1,2.0999999566124985e-09,1.9098000413732545e-07
380,36879,1,1,0,1,0.0005902954158183432,0.014958445043082367
380,37136,0,0,0,1,2.5399999940454154e-09,1.5599999932566447e-07
380,37137,0,0,0,1,2.2799999719259644e-09,1.563799975822812e-07
380,37142,0,0,0,1,2.579999997448408e-09,1.5535999927013004e-07
380,37144,0,0,0,1,1.6200000267988918e-09,1.5530000104128052e-07
380,37145,1,1,0,1,3.640000087627708e-09,7.099140049352712e-06
380,37150,0,0,0,1,1.820000043813854e-09,1.564600046946504e-07
380,37151,1,1,0,1,2.1260000032333646e-08,5.118360170574242e-06
380,37440,0,0,0,1,2.0999999566124985e-09,1.6056000682677472e-07
380,37441,0,0,0,1,1.6200000267988918e-09,1.6772000389535256e-07
380,37446,0,0,0,1,1.7800000404108615e-09,1.570400065213353e-07
380,37448,0,0,0,1,1.7600000387093653e-09,1.9268000606119564e-07
380,37449,1,1,0,1,0.0005558026618260585,0.0005866727466136371
380,37454,0,0,0,1,2.1199999583139945e-09,1.9453999378809467e-07
380,37455,1,1,0,1,3.799999879195073e-09,3.4292079501057555e-05
380,37712,0,0,0,1,1.4200000097839294e-09,1.5438000451416348e-07
380,37713,0,0,0,1,2.1199999583139945e-09,1.580600048334865e-07
380,37718,0,0,0,1,2.6400000025528965e-09,1.5390000447251263e-07
380,37720,0,0,0,1,1.9999999481050174e-09,1.5742000477795204e-07
380,37721,1,1,0,1,7.340000180359905e-09,3.3228600520776055e-06
380,37726,0,0,0,1,1.820000043813854e-09,1.531000044030946e-07
380,37727,1,1,0,1,0.0003139512271498756,4.271360029576324e-06
380,37920,0,0,0,1,1.7600000387093653e-09,1.5899999603326846e-07
380,37921,0,0,0,1,2.4799999889409266e-09,1.6724000385370174e-07
380,37926,0,0,0,1,2.079999954911002e-09,1.5861999777665172e-07
380,37928,0,0,0,1,1.5400000199929069e-09,1.8900000574187262e-07
380,37929,1,1,0,1,1.747999971075086e-08,1.2086319705835142e-05
380,37934,0,0,0,1,1.9399999430005287e-09,1.9185999710825792e-07
380,37935,1,1,0,1,6.340000095285094e-09,1.7615500908593477e-05
380,38192,0,0,0,1,2.1599999617169873e-09,1.547199992145956e-07
380,38193,0,0,0,1,2.499999990642423e-09,1.5381999736014345e-07
380,38198,0,0,0,1,1.9199999412990323e-09,1.5390000447251263e-07
380,38200,0,0,0,1,2.3599999787319495e-09,1.5572000285408185e-07
380,38201,1,1,0,1,9.035999845030437e-07,2.423199997104444e-07
380,38206,0,0,0,1,1.9199999412990323e-09,1.549600063408484e-07
380,38207,1,1,0,1,1.2320000159943255e-08,1.750800045339986e-07
380,38496,0,0,0,1,1.740000037007869e-09,1.5198000430590931e-07
380,38497,0,0,0,1,2.920000026373844e-09,1.5569999397056217e-07
380,38502,0,0,0,1,2.059999953209506e-09,1.5284000260417687e-07
380,38504,0,0,0,1,1.8400000455153502e-09,1.581600066185206e-07
380,38505,1,1,0,1,5.219599769040885e-07,4.202900089361078e-06
380,38510,0,0,0,1,1.6800000319033803e-09,1.582800030762196e-07
380,38511,1,1,0,1,2.9580000740156078e-08,4.209699926526302e-06
380,38768,0,0,0,1,2.0399999515080098e-09,1.5594000109681497e-07
380,38769,0,0,0,1,2.4199999838364383e-09,1.5290000083302638e-07
380,38774,0,0,0,1,2.7800000144633704e-09,1.5220000254864244e-07
380,38776,0,0,0,1,1.87999993789604e-09,1.5444000274301297e-07
380,38777,1,1,0,1,2.722000053937952e-08,2.1069999519033924e-07
380,38782,0,0,0,1,1.640000028500388e-09,1.5675999583889793e-07
380,38783,1,1,0,1,4.0799999030160196e-09,1.856400054503168e-07
380,39040,0,0,0,1,1.740000037007869e-09,1.5695999940896614e-07
380,39041,0,0,0,1,2.139999960015491e-09,1.6705999495629844e-07
380,39046,0,0,0,1,2.139999960015491e-09,1.5912000670182223e-07
380,39048,0,0,0,1,1.9999999481050174e-09,1.9114000415120906e-07
380,39049,1,1,0,1,0.0023314147310740238,5.292327863083487e-05
380,39054,0,0,0,1,2.0199999498065134e-09,1.9626000459548454e-07
380,39055,1,1,0,1,0.0007541333342812025,0.003525261315761805
380,39312,0,0,0,1,2.2999999736274608e-09,1.5727999943673335e-07
380,39313,0,0,0,1,2.239999968522972e-09,1.5434000095797888e-07
380,39318,0,0,0,1,1.979999946403521e-09,1.5733999766558287e-07
380,39320,0,0,0,1,2.1799999634184833e-09,1.5582000463911594e-07
380,39321,1,1,0,1,7.380000183762897e-09,5.622619960311144e-06
380,39326,0,0,0,1,2.4399999855379343e-09,1.5576000641026645e-07
380,39327,1,1,0,1,0.0002011351175645017,6.052980121999561e-06
380,39616,0,0,0,1,1.820000043813854e-09,1.615400015827413e-07
380,39617,0,0,0,1,1.8400000455153502e-09,1.6517999834587973e-07
380,39622,0,0,0,1,1.7600000387093653e-09,1.5768000657686977e-07
380,39624,0,0,0,1,1.959999944702025e-09,1.883399968028185e-07
380,39625,1,1,0,1,5.340000010210282e-09,3.174005918546533e-05
380,39630,0,0,0,1,1.820000043813854e-09,1.917999988794084e-07
380,39631,1,1,0,1,5.160000083714658e-08,0.008845183102689195
380,39888,0,0,0,1,2.8000000161648664e-09,1.5208000609094343e-07
380,39889,0,0,0,1,2.5399999940454154e-09,1.546600009857461e-07
380,39894,0,0,0,1,2.0199999498065134e-09,1.529199955056913e-07
380,39896,0,0,0,1,2.8200000178663627e-09,1.5675999583889793e-07
380,39897,1,1,0,1,1.9079999846870558e-08,3.2704599693710223e-06
380,39902,0,0,0,1,2.3799999804334455e-09,1.5237999723519096e-07
380,39903,1,1,0,1,7.567999933303435e-08,3.27872000028583e-06
380,40096,0,0,0,1,1.7600000387093653e-09,1.5871999956168584e-07
380,40097,0,0,0,1,2.2599999702244684e-09,1.5589999754063037e-07
380,40102,0,0,0,1,1.740000037007869e-09,1.5396000270136214e-07
380,40104,0,0,0,1,1.8600000472168464e-09,1.5563999574171265e-07
380,40105,1,1,0,1,4.297999832744486e-08,4.640120114865279e-06
380,40110,0,0,0,1,2.0199999498065134e-09,1.6049999438707044e-07
380,40111,1,1,0,1,7.751870016270066e-05,5.788720068870979e-06
380,40368,0,0,0,1,1.87999993789604e-09,1.5454000452804708e-07
380,40369,0,0,0,1,1.5800000233958992e-09,1.5259999547792408e-07
380,40374,0,0,0,1,2.219999966821476e-09,1.5588000286796546e-07
380,40376,0,0,0,1,2.6400000025528965e-09,1.5736000654910255e-07
380,40377,1,1,0,1,3.739999874090584e-09,2.7690001159282373e-07
380,40382,0,0,0,1,1.8000000421123579e-09,1.532600044169782e-07
380,40383,1,1,0,1,8.219999811136528e-09,1.8263999453185805e-07
380,40672,0,0,0,1,2.239999968522972e-09,1.5450000097186248e-07
380,40673,0,0,0,1,1.7600000387093653e-09,1.5274000081914278e-07
380,40678,0,0,0,1,1.7600000387093653e-09,1.5201999365123915e-07
380,40680,0,0,0,1,1.8400000455153502e-09,1.5636000290961628e-07
380,40681,1,1,0,1,1.1830000118256597e-07,2.519459950390108e-06
380,40686,0,0,0,1,2.1199999583139945e-09,1.5902000491678814e-07
380,40687,1,1,0,1,0.0002764808020489504,4.099999858387576e-06
380,40944,0,0,0,1,2.0999999566124985e-09,1.5003999525578632e-07
380,40945,0,0,0,1,2.579999997448408e-09,1.5476000277078018e-07
380,40950,0,0,0,1,2.1199999583139945e-09,1.530799955195749e-07
380,40952,0,0,0,1,2.5199999923439194e-09,1.5567999929789725e-07
380,40953,1,1,0,1,1.5699999559317694e-08,1.733800026101284e-07
380,40958,0,0,0,1,2.860000021269355e-09,1.5530000104128052e-07
380,40959,1,1,0,1,0.00015484365612559854,1.764999957754314e-07
380,57344,0,0,0,1,4.639999950657914e-09,1.5380000268747854e-07
380,57345,0,0,0,1,1.8600000472168464e-09,1.5407999915906115e-07
380,57350,0,0,0,1,1.6600000302018842e-09,1.5739999589443236e-07
380,57351,0,0,0,1,2.399999982134942e-09,1.5614000466688318e-07
380,57352,0,0,0,1,1.5800000233958992e-09,1.566999976100484e-07
380,57353,1,1,0,1,6.164000169129769e-08,1.5685999762393202e-07
380,57358,0,0,0,1,2.0199999498065134e-09,1.5278000437532738e-07
380,57359,1,1,0,1,0.0018883472119768194,1.5598000465299955e-07
380,57616,0,0,0,1,1.9199999412990323e-09,1.5258000080525917e-07
380,57617,0,0,0,1,1.7000000336048767e-09,1.510599935679375e-07
380,57624,0,0,0,1,1.4000000080824332e-09,1.513199953668552e-07
380,57625,1,1,0,1,5.420000017016267e-09,1.5540000282631464e-07
380,57630,0,0,0,1,1.8000000421123579e-09,1.5258000080525917e-07
380,57631,1,1,0,1,6.239999820324085e-08,1.5780000303456877e-07
380,57920,0,0,0,1,1.959999944702025e-09,1.5329999376230803e-07
380,57921,0,0,0,1,1.959999944702025e-09,1.5176000606317622e-07
380,57926,0,0,0,1,2.0199999498065134e-09,1.5407999915906115e-07
380,57928,0,0,0,1,2.0199999498065134e-09,1.54559999200712e-07
380,57929,1,1,0,1,8.055999974819943e-08,1.7463999383767758e-07
380,57934,0,0,0,1,1.979999946403521e-09,1.5076000242368995e-07
380,57935,1,1,0,1,1.31400002297046e-08,3.978400132053128e-07
380,58192,0,0,0,1,1.4000000080824332e-09,1.5560000639638284e-07
380,58193,0,0,0,1,2.0199999498065134e-09,1.5274000081914278e-07
380,58200,0,0,0,1,1.8999999395975363e-09,1.5306000084691e-07
380,58201,1,1,0,1,1.8459999794124173e-08,1.870800055752693e-07
380,58206,0,0,0,1,2.2999999736274608e-09,1.5371999557510934e-07
380,58207,1,1,0,1,2.6940000515558576e-08,3.2802000892320956e-07
380,58400,0,0,0,1,1.5000000165899143e-09,1.5540000282631464e-07
380,58401,0,0,0,1,2.1999999651199797e-09,1.547000045419307e-07
380,58406,0,0,0,1,1.740000037007869e-09,1.5406000448639623e-07
380,58408,0,0,0,1,1.6000000250973954e-09,1.545799938733769e-07
380,58409,1,1,0,1,5.170199995764579e-07,1.5765999769335008e-07
380,58414,0,0,0,1,1.720000035306373e-09,1.5028000238203912e-07
380,58415,1,1,0,1,1.861399998486138e-07,1.5524000281243103e-07
380,58672,0,0,0,1,1.9399999430005287e-09,1.5547999572782904e-07
380,58673,0,0,0,1,1.979999946403521e-09,1.531000044030946e-07
380,58680,0,0,0,1,1.7600000387093653e-09,1.5432000628531396e-07
380,58681,1,1,0,1,3.0237339231108775e-05,1.5537999394279495e-07
380,58686,0,0,0,1,4.239999916627989e-09,1.5391999914517754e-07
380,58687,1,1,0,1,0.0006333436482469834,1.5167999895080702e-07
380,58976,0,0,0,1,1.6600000302018842e-09,1.5240000611871065e-07
380,58977,0,0,0,1,1.959999944702025e-09,1.549800010135133e-07
380,58982,0,0,0,1,2.399999982134942e-09,1.5080000597987455e-07
380,58984,0,0,0,1,1.820000043813854e-09,1.5521999392891134e-07
380,58985,1,1,0,1,0.0002614783885939215,1.613399980126731e-07
380,58990,0,0,0,1,1.7800000404108615e-09,1.529599990618759e-07
380,58991,1,1,0,1,3.975620084206093e-06,3.2110000477002976e-07
380,59248,0,0,0,1,1.8400000455153502e-09,1.511599953529716e-07
380,59249,0,0,0,1,1.8600000472168464e-09,1.5476000277078018e-07
380,59256,0,0,0,1,1.7800000404108615e-09,1.533800008746772e-07
380,59257,1,1,0,1,2.5680000408364314e-08,1.7601999573378056e-07
380,59262,0,0,0,1,2.8800000229708515e-09,1.5258000080525917e-07
380,59263,1,1,0,1,4.280000008848824e-08,1.8299999811580987e-07
380,59520,0,0,0,1,2.1599999617169873e-09,1.5562000106904773e-07
380,59521,0,0,0,1,2.3599999787319495e-09,1.5400000625754674e-07
380,59528,0,0,0,1,2.4199999838364383e-09,1.54679995658411e-07
380,59529,1,1,0,1,0.0009093968568178653,3.025799925048609e-07
380,59534,0,0,0,1,2.0199999498065134e-09,1.5221999722130735e-07
380,59535,1,1,0,1,0.0003432869569961711,3.7845998843102163e-07
380,59792,0,0,0,1,1.979999946403521e-09,1.5550000461134873e-07
380,59793,0,0,0,1,3.5800000825232193e-09,1.5464000631308117e-07
380,59800,0,0,0,1,2.139999960015491e-09,1.5530000104128052e-07
380,59801,1,1,0,1,6.13799998928214e-08,2.934199881573106e-07
380,59806,0,0,0,1,2.6200000008514005e-09,1.5759999946450056e-07
380,59807,1,1,0,1,1.3235499894992374e-05,2.7851999219346995e-07
380,60096,0,0,0,1,1.8600000472168464e-09,1.5592000642415006e-07
380,60097,0,0,0,1,2.139999960015491e-09,1.5252000257640965e-07
380,60104,0,0,0,1,1.959999944702025e-09,1.5531999571394544e-07
380,60105,1,1,0,1,5.420000017016267e-09,4.2860000521629566e-07
380,60110,0,0,0,1,1.8999999395975363e-09,1.5320000618812868e-07
380,60111,1,1,0,1,5.145999904887926e-08,7.90319976207533e-07
380,60368,0,0,0,1,1.979999946403521e-09,1.5407999915906115e-07
380,60369,0,0,0,1,1.9399999430005287e-09,1.5263999903410869e-07
380,60376,0,0,0,1,2.079999954911002e-09,1.5217999366512275e-07
380,60377,1,1,0,1,2.219999966821476e-09,2.390200118585929e-07
380,60382,0,0,0,1,2.9600000297768362e-09,1.511599953529716e-07
380,60383,1,1,0,1,1.2600000183764202e-08,2.9220001469680073e-07
380,60576,0,0,0,1,1.9999999481050174e-09,1.5403999560287655e-07
380,60577,0,0,0,1,1.7800000404108615e-09,1.5361999379007525e-07
380,60584,0,0,0,1,1.460000013186922e-09,1.5556000284019824e-07
380,60585,1,1,0,1,2.1840000081677037e-08,2.8880001084906035e-07
380,60590,0,0,0,1,2.1799999634184833e-09,1.5057999352628665e-07
380,60591,1,1,0,1,0.00020233630540983133,3.062000088061892e-07
380,60848,0,0,0,1,2.7400000110603776e-09,1.5114000068030668e-07
380,60849,0,0,0,1,2.319999975328957e-09,1.5221999722130735e-07
380,60856,0,0,0,1,1.6800000319033803e-09,1.5237999723519096e-07
380,60857,1,1,0,1,6.583999849589821e-08,1.5659999582501432e-07
380,60862,0,0,0,1,2.1199999583139945e-09,1.5336000620201232e-07
380,60863,1,1,0,1,0.0003376297835226153,1.6085999797102225e-07
380,61152,0,0,0,1,1.460000013186922e-09,1.53179997304609e-07
380,61153,0,0,0,1,1.720000035306373e-09,1.5381999736014345e-07
380,61160,0,0,0,1,2.0999999566124985e-09,1.5339999554734212e-07
380,61161,1,1,0,1,4.288000009529423e-08,2.698400020984252e-07
380,61166,0,0,0,1,2.2599999702244684e-09,1.5233999367900636e-07
380,61167,1,1,0,1,9.064000060575353e-08,2.7473999008911284e-07
380,61424,0,0,0,1,1.720000035306373e-09,1.532200008607936e-07
380,61425,0,0,0,1,2.0199999498065134e-09,1.5381999736014345e-07
380,61432,0,0,0,1,2.6400000025528965e-09,1.511999989091562e-07
380,61433,1,1,0,1,8.879999867285904e-09,1.6430000537494726e-07
380,61438,0,0,0,1,1.979999946403521e-09,1.498400058965729e-07
380,61439,1,1,0,1,2.37961990579413e-06,2.1558000271921672e-07
380,61440,0,0,0,1,1.460000013186922e-09,1.5370000090244445e-07
380,61441,0,0,0,1,1.640000028500388e-09,1.54679995658411e-07
380,61446,0,0,0,1,1.4800000148884181e-09,1.5153999360958832e-07
380,61447,0,0,0,1,1.9199999412990323e-09,1.5137999359570472e-07
380,61448,0,0,0,1,1.7600000387093653e-09,1.5784000659075337e-07
380,61449,1,1,0,1,5.800000049344695e-09,1.5329999376230803e-07
380,61454,0,0,0,1,1.8400000455153502e-09,1.550200045696979e-07
380,61455,1,1,0,1,0.0005789559231616584,1.5364000267359493e-07
380,61712,0,0,0,1,1.6800000319033803e-09,1.5268000259029326e-07
380,61713,0,0,0,1,2.0999999566124985e-09,1.5265999370677358e-07
380,61718,0,0,0,1,1.740000037007869e-09,1.5546000105516413e-07
380,61720,0,0,0,1,1.6200000267988918e-09,1.511599953529716e-07
380,61721,1,1,0,1,0.0003102463095240845,1.5438000451416348e-07
380,61726,0,0,0,1,2.4199999838364383e-09,1.5684000295126713e-07
380,61727,1,1,0,1,0.0007267668278158676,1.5521999392891134e-07
380,62016,0,0,0,1,1.4800000148884181e-09,1.5269999726295818e-07
380,62017,0,0,0,1,2.079999954911002e-09,1.5208000609094343e-07
380,62022,0,0,0,1,2.7200000093588816e-09,1.5505999391502774e-07
380,62024,0,0,0,1,1.5400000199929069e-09,1.497199952280191e-07
380,62025,1,1,0,1,2.065999998128876e-08,1.5585999398444577e-07
380,62030,0,0,0,1,1.720000035306373e-09,1.5419999561676018e-07
380,62031,1,1,0,1,0.0007404288643560826,4.786600148892005e-07
380,62288,0,0,0,1,2.0199999498065134e-09,1.5396000270136214e-07
380,62289,0,0,0,1,2.059999953209506e-09,1.5583999931178086e-07
380,62294,0,0,0,1,2.1199999583139945e-09,1.5754000123565105e-07
380,62296,0,0,0,1,2.139999960015491e-09,1.5098000066642307e-07
380,62297,1,1,0,1,0.002199652609893697,1.6132000334000819e-07
380,62302,0,0,0,1,2.4799999889409266e-09,1.5423999917294476e-07
380,62303,1,1,0,1,3.307999926156107e-08,3.048000122374213e-07
380,62496,0,0,0,1,1.3600000046794408e-09,1.545199956445274e-07
380,62497,0,0,0,1,1.6800000319033803e-09,1.546199974295615e-07
380,62502,0,0,0,1,2.079999954911002e-09,1.5233999367900636e-07
380,62504,0,0,0,1,2.4599999872394306e-09,1.501000076954906e-07
380,62505,1,1,0,1,4.91399988515057e-08,1.5284000260417687e-07
380,62510,0,0,0,1,1.9199999412990323e-09,1.5038000416707324e-07
380,62511,1,1,0,1,2.2246000293853096e-07,1.5416000627143035e-07
380,62768,0,0,0,1,2.339999977030453e-09,1.5044000239592273e-07
380,62769,0,0,0,1,2.2799999719259644e-09,1.5237999723519096e-07
380,62774,0,0,0,1,1.6600000302018842e-09,1.5003999525578632e-07
380,62776,0,0,0,1,2.1199999583139945e-09,1.5640000646580088e-07
380,62777,1,1,0,1,0.0004239221753669879,1.530199972907254e-07
380,62782,0,0,0,1,2.4199999838364383e-09,1.5384000624366314e-07
380,62783,1,1,0,1,3.7821999487350144e-07,1.5332000264582772e-07
380,63072,0,0,0,1,1.8600000472168464e-09,1.5460000275689657e-07
380,63073,0,0,0,1,2.319999975328957e-09,1.543599956306438e-07
380,63078,0,0,0,1,1.6800000319033803e-09,1.511999989091562e-07
380,63080,0,0,0,1,1.959999944702025e-09,1.5329999376230803e-07
380,63081,1,1,0,1,3.939999891105546e-09,1.5381999736014345e-07
380,63086,0,0,0,1,1.979999946403521e-09,1.5407999915906115e-07
380,63087,1,1,0,1,0.0010799318577227575,3.363400096451573e-07
380,63344,0,0,0,1,1.87999993789604e-09,1.530000026180605e-07
380,63345,0,0,0,1,2.1999999651199797e-09,1.5445999741567788e-07
380,63350,0,0,0,1,3.440000070612746e-09,1.5448000629919757e-07
380,63352,0,0,0,1,2.499999990642423e-09,1.5487999922847921e-07
380,63353,1,1,0,1,1.2220000151435774e-08,1.784599994982193e-07
380,63358,0,0,0,1,2.8400000195678587e-09,1.5208000609094343e-07
380,63359,1,1,0,0,6.289799913378653e-07,1.8324000524206268e-07
380,63616,0,0,0,1,2.3799999804334455e-09,1.5194000074972474e-07
380,63617,0,0,0,1,1.9199999412990323e-09,1.527599954918077e-07
380,63622,0,0,0,1,1.9199999412990323e-09,1.535400008885608e-07
380,63624,0,0,0,1,1.5200000182914107e-09,1.5711999942284974e-07
380,63625,1,1,0,1,7.539999753285656e-09,2.0109999435732267e-07
380,63630,0,0,0,1,1.5800000233958992e-09,1.5368000622977953e-07
380,63631,1,1,0,1,0.00023207963440262486,3.8790000346100936e-07
380,63888,0,0,0,1,1.959999944702025e-09,1.5247999902022505e-07
380,63889,0,0,0,1,1.9399999430005287e-09,1.5505999391502774e-07
380,63894,0,0,0,1,1.6600000302018842e-09,1.5323999553345851e-07
380,63896,0,0,0,1,2.920000026373844e-09,1.5546000105516413e-07
380,63897,1,1,0,1,1.3440000255227043e-08,1.6926000580533914e-07
380,63902,0,0,0,1,2.1799999634184833e-09,1.5375999913129394e-07
380,63903,1,1,0,1,0.0005090105126387241,2.3964000303060765e-07
380,64192,0,0,0,1,1.8400000455153502e-09,1.5185999363735554e-07
380,64193,0,0,0,1,1.7000000336048767e-09,1.531000044030946e-07
380,64198,0,0,0,1,1.7000000336048767e-09,1.5230000433367655e-07
380,64200,0,0,0,1,1.8400000455153502e-09,1.5460000275689657e-07
380,64201,1,1,0,1,9.539999923435279e-09,1.833799963724266e-07
380,64206,0,0,0,1,1.460000013186922e-09,1.5432000628531396e-07
380,64207,1,1,0,1,1.2248000331453553e-07,3.6212000655308333e-07
380,64464,0,0,0,1,1.6200000267988918e-09,1.5082000065253946e-07
380,64465,0,0,0,1,2.579999997448408e-09,1.5083999532520438e-07
