# replicates_dw3_e4.csv -- memory-two Wright-Fisher run dw3_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files dw3_e4.{idx,win} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 10000000 (runs.csv), isl from games_dw3_e4.csv
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,top,top_atom,top_share,top_selfpay
392,6,10025436,33133,0,0.36758159,4.0019958
392,7,10025437,52765,6,0.3251207,5.5024937
392,8,10025438,43787,6,0.98343798,5.5024936
392,9,10025439,55411,4,0.37138258,5.5024188
392,10,10025440,33131,0,0.35514863,4.0019958
393,1,10025461,59403,6,0.76907416,0.9990109
393,2,10025462,29263,6,0.9028163,0.9990111
393,3,10025463,38603,6,0.71626841,0.99881
393,4,10025464,64525,6,0.45303526,0.9990108
393,5,10025465,36937,6,0.65524887,0.9988111
393,6,10025466,28687,6,0.98018942,0.9990111
393,7,10025467,35023,6,0.49924063,0.9988112
393,8,10025468,34829,6,0.45100615,0.9988108
393,9,10025469,32975,6,0.74956164,0.9988108
393,10,10025470,58061,6,0.64384159,0.9990108
394,1,10025491,54783,7,0.55675113,0.99991
394,2,10025492,48639,7,0.36442293,0.99991
394,3,10025493,7551,7,0.99786498,0.99991
394,4,10025494,55295,7,0.72951657,0.9999101
394,5,10025495,55167,7,0.34287117,0.99991
394,6,10025496,53247,7,0.43071444,0.99991
394,7,10025497,49015,7,0.40104566,0.9998851
394,8,10025498,34295,7,0.17778209,0.9998767
394,9,10025499,54783,7,0.23348887,0.99991
394,10,10025500,23935,7,0.62938809,0.99991
395,1,10025521,56100,6,0.43171106,3.9068405
395,2,10025522,20267,6,0.41111186,3.9068405
395,3,10025523,56066,6,0.43057962,3.9068405
395,4,10025524,56066,6,0.70447686,3.9068405
395,5,10025525,19234,6,0.52668612,3.9067406
395,6,10025526,19213,7,0.99729941,3.9068405
395,7,10025527,51970,6,0.51460767,3.9068071
395,8,10025528,24322,7,0.72705314,3.9068155
395,9,10025529,24324,7,0.33692099,3.9068155
395,10,10025530,52011,6,0.46585332,3.9069404
396,1,10025551,34111,6,0.47638173,0.9988793
396,2,10025552,52639,6,0.40942378,0.998879
396,3,10025553,61271,6,0.36175141,0.9988459
396,4,10025554,22527,6,0.55208494,0.9988794
396,5,10025555,39903,6,0.42217884,0.9988794
396,6,10025556,47575,6,0.71558974,0.998854
396,7,10025557,64471,6,0.59054863,0.9988044
396,8,10025558,35231,6,0.4869405,0.9988793
396,9,10025559,30711,6,0.53379215,0.9988544
396,10,10025560,31583,6,0.99778852,0.9988794
397,1,10025581,48941,7,0.84530385,4.6210103
397,2,10025582,42442,6,0.98469844,4.6209104
397,3,10025583,51981,6,0.51186962,4.6210102
397,4,10025584,47917,6,0.28207176,4.6210103
397,5,10025585,48461,6,0.50986614,4.6210103
397,6,10025586,20269,7,0.50643399,4.6209103
397,7,10025587,56853,6,0.63841277,4.6209354
397,8,10025588,51973,6,0.28122378,4.6209103
397,9,10025589,49339,6,0.91732035,4.6210102
397,10,10025590,20731,6,0.99947528,4.6209604
398,1,10025611,19079,7,0.07471322,0.9986795
398,2,10025612,4436,3,0.04136288,-4.82e-05
398,3,10025613,4436,3,0.05016042,-4.82e-05
398,4,10025614,23183,7,0.18553838,0.9988292
398,5,10025615,4100,3,0.08242585,-6.56e-05
398,6,10025616,23175,7,0.18643964,0.9987543
398,7,10025617,19087,7,0.09579706,0.9987793
398,8,10025618,23183,7,0.18923597,0.9988292
398,9,10025619,23175,7,0.63143543,0.9987543
398,10,10025620,4368,3,0.04691808,-4.06e-05
399,1,10025641,28095,6,0.78924946,0.9992992
399,2,10025642,49151,7,0.28697603,0.9993492
399,3,10025643,30143,6,0.55294396,0.9993492
399,4,10025644,64927,6,0.35914511,0.9993491
399,5,10025645,65375,7,0.44366245,0.9993491
399,6,10025646,63351,7,0.48507914,0.9992992
399,7,10025647,27967,6,0.42627456,0.9992991
399,8,10025648,32727,7,0.55143649,0.9993241
399,9,10025649,47103,7,0.31252716,0.9993492
399,10,10025650,59263,7,0.34795177,0.9993492
400,1,10025671,57124,6,0.24283371,5.5463214
400,2,10025672,56858,6,0.29019217,5.5463548
400,3,10025673,42645,6,0.58743798,5.5463215
400,4,10025674,11011,6,0.32625932,5.5462714
400,5,10025675,47906,6,0.7051324,5.5463215
400,6,10025676,23309,7,0.38575887,5.5463714
400,7,10025677,42644,6,0.4914934,5.5462882
400,8,10025678,52997,6,0.27902836,5.5463215
400,9,10025679,15107,6,0.3550082,5.5463214
400,10,10025680,44564,6,0.806228,5.5462882
401,1,10025701,31307,6,0.51891238,0.9987594
401,2,10025702,26765,6,0.52508996,0.9987097
401,3,10025703,35981,6,0.99908108,0.9985595
401,4,10025704,28681,6,0.7138296,0.9987599
401,5,10025705,61855,6,0.57215121,0.9989598
401,6,10025706,28639,6,0.30284281,0.9989098
401,7,10025707,31711,6,0.57935045,0.9989598
401,8,10025708,22519,6,0.30352697,0.9989348
401,9,10025709,40223,6,0.75445558,0.9989597
401,10,10025710,38923,6,0.631599,0.9985596
402,1,10025731,53165,7,0.49186212,2.3667559
402,2,10025732,57133,7,0.45502103,2.367029
402,3,10025733,48933,7,0.99860341,2.366954
402,4,10025734,57133,7,0.99853756,2.367029
402,5,10025735,53005,7,0.87397157,2.367029
402,6,10025736,44845,7,0.99863284,2.367029
402,7,10025737,48909,7,0.45931126,2.367029
402,8,10025738,57101,7,0.99730379,2.367029
402,9,10025739,12045,7,0.74354149,2.3669291
402,10,10025740,12045,7,0.99882976,2.3669291
403,1,10025761,20235,7,0.99858343,2.4840697
403,2,10025762,19210,7,0.46689639,2.4839698
403,3,10025763,19204,7,0.99735059,2.4839698
403,4,10025764,23306,7,0.70101495,2.4840697
403,5,10025765,23299,7,0.32317669,2.4840697
403,6,10025766,24330,7,0.82148548,2.4840697
403,7,10025767,19205,7,0.533841,2.4840197
403,8,10025768,20235,7,0.78410142,2.4840697
403,9,10025769,19204,7,0.28932139,2.4839698
403,10,10025770,20234,7,0.31662487,2.4839698
404,1,10025791,37855,6,0.37489931,0.9989336
404,2,10025792,32599,7,0.99778681,0.9989085
404,3,10025793,58783,6,0.49718549,0.9989334
404,4,10025794,59871,6,0.34545885,0.9989334
404,5,10025795,65527,7,0.40478455,0.9989086
404,6,10025796,64799,6,0.53247682,0.9989334
404,7,10025797,36255,6,0.45583099,0.9989334
404,8,10025798,49119,7,0.37945686,0.9989335
404,9,10025799,30143,6,0.67515484,0.9989336
404,10,10025800,29663,7,0.43167179,0.9989336
405,1,10025821,52004,6,0.26213374,5.6570837
405,2,10025822,43821,6,0.96302638,5.657217
405,3,10025823,43821,6,0.4453289,5.657217
405,4,10025824,42893,6,0.9984474,5.657217
405,5,10025825,51981,6,0.56399996,5.6572169
405,6,10025826,46980,6,0.43130045,5.657117
405,7,10025827,53035,6,0.4678807,5.6572169
405,8,10025828,56109,6,0.37840872,5.657217
405,9,10025829,53499,6,0.9989407,5.657217
405,10,10025830,9883,6,0.93728316,5.657117
406,1,10025851,36937,6,0.99949676,0.9989472
406,2,10025852,36873,6,0.52993111,0.9989473
406,3,10025853,35405,6,0.60825714,0.9989467
406,4,10025854,32779,6,0.32861414,0.9989473
406,5,10025855,34381,6,0.61762631,0.9989471
406,6,10025856,23695,6,0.30804613,0.9983949
406,7,10025857,39945,6,0.6006827,0.998947
406,8,10025858,7119,6,0.16568815,0.998495
406,9,10025859,38923,6,0.42791312,0.998947
406,10,10025860,24384,2,0.15870702,0.498932
407,1,10025881,62975,7,0.64346311,0.9996764
407,2,10025882,49015,7,0.55737781,0.9996514
407,3,10025883,26103,7,0.72494718,0.9996263
407,4,10025884,59263,7,0.61768707,0.9996764
407,5,10025885,36735,7,0.29083966,0.9996764
407,6,10025886,44887,7,0.37524559,0.999643
407,7,10025887,60927,7,0.47767115,0.9996763
407,8,10025888,57303,7,0.31853975,0.9996514
407,9,10025889,3959,7,0.47656061,0.9996264
407,10,10025890,65023,7,0.59788907,0.9996764
408,1,10025911,48211,6,0.997225,4.9538101
408,2,10025912,8437,6,0.99965546,4.9537351
408,3,10025913,8420,6,0.90365687,4.9526958
408,4,10025914,56066,6,0.40960031,4.953785
408,5,10025915,53003,6,0.22868427,4.953885
408,6,10025916,8304,0,0.4685412,2.2026652
408,7,10025917,12034,6,0.4312278,4.9536851
408,8,10025918,56068,6,0.50023823,4.953785
408,9,10025919,19789,6,0.43290984,4.9537851
408,10,10025920,51979,6,0.28639088,4.9538849
409,1,10025941,3031,6,0.83555862,0.9986545
409,2,10025942,51159,6,0.45984294,0.998771
409,3,10025943,47071,6,0.53389352,0.9988044
409,4,10025944,11231,6,0.63622651,0.9987544
409,5,10025945,35167,6,0.59044459,0.9988043
409,6,10025946,15191,6,0.36926021,0.9987792
409,7,10025947,10199,6,0.48258878,0.9987543
409,8,10025948,26975,6,0.46881852,0.9987542
409,9,10025949,28631,6,0.69432245,0.9987544
409,10,10025950,57417,6,0.62625589,0.9986044
410,1,10025971,48909,7,0.3514132,4.1168175
410,2,10025972,55180,6,0.35035127,4.1167508
410,3,10025973,11021,6,0.30992006,4.1167174
410,4,10025974,51085,6,0.34422872,4.1168174
410,5,10025975,16172,6,0.2179432,4.1167175
410,6,10025976,46989,6,0.99877108,4.1168175
410,7,10025977,56108,6,0.43881243,4.1167508
410,8,10025978,48909,7,0.55169236,4.1168175
410,9,10025979,16165,7,0.32833691,4.1167175
410,10,10025980,57101,7,0.77776263,4.1168175
411,1,10026001,23175,7,0.99829561,0.999431
411,2,10026002,20103,7,0.99761406,0.9992916
411,3,10026003,19087,7,0.99852992,0.999456
411,4,10026004,19087,7,0.99868447,0.999456
411,5,10026005,19087,7,0.99876225,0.999456
411,6,10026006,19087,7,0.99860968,0.999456
411,7,10026007,19087,7,0.99796401,0.999456
411,8,10026008,23175,7,0.99878936,0.999431
411,9,10026009,23175,7,0.9876203,0.999431
411,10,10026010,19079,7,0.47422952,0.9993561
412,1,10026031,34295,7,0.72887209,0.9990822
412,2,10026032,48991,7,0.45182137,0.9991155
412,3,10026033,38207,6,0.36730001,0.9991156
412,4,10026034,64959,6,0.33439617,0.9991156
412,5,10026035,48511,7,0.58144489,0.9991155
412,6,10026036,14303,7,0.38296665,0.9991155
412,7,10026037,61303,7,0.3425215,0.9990822
412,8,10026038,36703,7,0.32120624,0.9991155
412,9,10026039,65367,7,0.27225358,0.9990905
412,10,10026040,52663,6,0.39139951,0.9990822
413,1,10026061,47907,6,0.56699391,6.1388829
413,2,10026062,44810,6,0.3920969,6.138858
413,3,10026063,47915,6,0.77576353,6.1389579
413,4,10026064,16139,6,0.27915193,6.1389079
413,5,10026065,23309,7,0.17375368,6.1389078
413,6,10026066,44570,6,0.56486747,6.138858
413,7,10026067,44843,6,0.254428,6.1389578
413,8,10026068,53002,6,0.4430454,6.138858
413,9,10026069,56075,6,0.44298475,6.1389578
413,10,10026070,47203,4,0.29546545,6.1377064
414,1,10026091,38025,6,0.43213584,0.9986193
414,2,10026092,64207,6,0.40199305,0.9988201
414,3,10026093,39117,6,0.34095399,0.9986197
414,4,10026094,39630,2,0.81910713,0.6656423
414,5,10026095,61515,6,0.69506778,0.99882
414,6,10026096,39625,6,0.56899824,0.9986203
414,7,10026097,35849,6,0.45367109,0.9986197
414,8,10026098,40523,6,0.42844811,0.9986191
414,9,10026099,38031,6,0.91830511,0.9986193
414,10,10026100,31759,6,0.6601336,0.9988198
415,1,10026121,44845,7,0.99905973,1.3186202
415,2,10026122,57221,7,0.52023265,1.3184567
415,3,10026123,48941,7,0.99915854,1.3186202
415,4,10026124,57133,7,0.99901312,1.3186202
415,5,10026125,53133,7,0.99854601,1.3185566
415,6,10026126,16133,7,0.72076637,1.3185203
415,7,10026127,48941,7,0.99922845,1.3186202
415,8,10026128,44813,7,0.99906011,1.3186202
415,9,10026129,44973,7,0.99906231,1.3185565
415,10,10026130,53037,7,0.99874264,1.3186202
416,1,10026151,23338,6,0.17682273,3.7384508
416,2,10026152,24362,6,0.43350271,3.7384508
416,3,10026153,57091,6,0.91717583,3.7384758
416,4,10026154,52995,6,0.209065,3.7384508
416,5,10026155,19210,7,0.99835157,3.7383508
416,6,10026156,23300,7,0.45120742,3.7384258
416,7,10026157,23308,7,0.99427852,3.7384508
416,8,10026158,23298,7,0.28226237,3.7384258
416,9,10026159,56069,6,0.38851865,3.7384758
416,10,10026160,23331,6,0.18435616,3.7384508
417,1,10026181,48503,7,0.99818426,0.9987477
417,2,10026182,34655,6,0.37251354,0.9987727
417,3,10026183,56159,7,0.57565303,0.9987726
417,4,10026184,52671,6,0.60658704,0.9987727
417,5,10026185,10231,7,0.48534642,0.9987228
417,6,10026186,34687,7,0.37463589,0.9987729
417,7,10026187,62751,6,0.3118496,0.9987727
417,8,10026188,60735,6,0.23851465,0.9987728
417,9,10026189,61791,6,0.5564824,0.9987727
417,10,10026190,64959,6,0.65285648,0.9987728
418,1,10026211,57093,7,0.29656917,5.5819768
418,2,10026212,57101,7,0.49082414,5.5820517
418,3,10026213,60155,0,0.4604786,4.0555155
418,4,10026214,47914,6,0.39672631,5.5819851
418,5,10026215,43787,6,0.50967029,5.5820516
418,6,10026216,27387,0,0.33463389,4.0554654
418,7,10026217,24363,6,0.41324558,5.5820017
418,8,10026218,46988,6,0.35032231,5.5819851
418,9,10026219,53499,6,0.99961735,5.5820517
418,10,10026220,46987,6,0.9980969,5.5820517
419,1,10026241,20175,6,0.31335276,0.998716
419,2,10026242,6985,6,0.1942693,0.9986658
419,3,10026243,8009,6,0.38543385,0.9987656
419,4,10026244,18383,6,0.23377414,0.9990153
419,5,10026245,6087,6,0.77767115,0.9989404
419,6,10026246,6087,6,0.50366766,0.9989404
419,7,10026247,1991,6,0.21551818,0.9989154
419,8,10026248,66,3,0.07366026,-0.0002675
419,9,10026249,19087,7,0.17870448,0.9982492
419,10,10026250,23695,6,0.26786234,0.9987656
420,1,10026271,51191,7,0.68856733,0.9993823
420,2,10026272,32727,7,0.42035661,0.9993906
420,3,10026273,57175,7,0.81456751,0.9993906
420,4,10026274,59231,7,0.24736523,0.9994156
420,5,10026275,21951,6,0.39019218,0.9994155
420,6,10026276,56767,6,0.24083629,0.9994156
420,7,10026277,32759,7,0.34252767,0.9993907
420,8,10026278,65023,7,0.77005088,0.9994156
420,9,10026279,21943,6,0.39537952,0.9993905
420,10,10026280,64895,7,0.45676029,0.9994156
421,1,10026301,23645,6,0.49427832,5.9529472
421,2,10026302,24084,6,0.17380103,5.9528722
421,3,10026303,56066,6,0.40321014,5.9528971
421,4,10026304,56077,6,0.26613018,5.952997
421,5,10026305,15114,6,0.43697153,5.9528971
421,6,10026306,51971,6,0.25091361,5.9528971
421,7,10026307,51973,6,0.54394776,5.9528971
421,8,10026308,51978,6,0.37414214,5.9528971
421,9,10026309,51978,6,0.26456016,5.9528971
421,10,10026310,56066,6,0.32837851,5.9528971
422,1,10026331,30925,6,0.99916986,0.998571
422,2,10026332,47511,6,0.52739787,0.998746
422,3,10026333,43991,6,0.99798834,0.9987378
422,4,10026334,30317,6,0.39796866,0.9985711
422,5,10026335,38327,6,0.34993715,0.9986962
422,6,10026336,51671,6,0.58684299,0.9987375
422,7,10026337,40351,6,0.66492474,0.9987711
422,8,10026338,57759,6,0.54648879,0.9987713
422,9,10026339,44471,6,0.35454355,0.9987378
422,10,10026340,64747,6,0.34894082,0.9985708
423,1,10026361,52997,7,0.16102138,3.3499344
423,2,10026362,16141,7,0.99768529,3.3499843
423,3,10026363,44837,7,0.67629896,3.3499343
423,4,10026364,44813,7,0.70970303,3.3500343
423,5,10026365,53005,7,0.72616137,3.3500343
423,6,10026366,20269,7,0.54234577,3.3499343
423,7,10026367,44837,7,0.67670866,3.3499343
423,8,10026368,53037,7,0.99882488,3.3500342
423,9,10026369,48941,7,0.99892667,3.3500342
423,10,10026370,44845,7,0.99823444,3.3500342
424,1,10026391,19211,7,0.99910597,1.9847577
424,2,10026392,20234,7,0.48907705,1.9846578
424,3,10026393,19211,7,0.69595904,1.9847577
424,4,10026394,24323,7,0.79060618,1.9847577
424,5,10026395,23306,7,0.71288023,1.9847577
424,6,10026396,19203,7,0.49911908,1.9847077
424,7,10026397,24330,7,0.67419648,1.9847577
424,8,10026398,19333,7,0.46595366,1.9844609
424,9,10026399,23306,7,0.49595752,1.9847577
424,10,10026400,19211,7,0.61212231,1.9847577
425,1,10026421,11639,7,0.33914716,0.998831
425,2,10026422,35167,6,0.65125684,0.9988811
425,3,10026423,23959,6,0.52285647,0.9988559
425,4,10026424,22399,7,0.63029683,0.9988812
425,5,10026425,38271,7,0.44682096,0.9988811
425,6,10026426,7671,7,0.40921058,0.9988561
425,7,10026427,48503,7,0.36062641,0.9988561
425,8,10026428,32119,7,0.56335479,0.9988561
425,9,10026429,14335,7,0.5870113,0.9988813
425,10,10026430,32631,7,0.3089466,0.9988562
426,1,10026451,56077,6,0.58922106,6.5552952
426,2,10026452,47355,4,0.28169668,6.5541858
426,3,10026453,14820,4,0.39878224,6.5540106
426,4,10026454,55778,4,0.29912187,6.5540356
426,5,10026455,14523,4,0.43606425,6.5541352
426,6,10026456,47867,4,0.63171919,6.5541856
426,7,10026457,47867,4,0.43633052,6.5541856
426,8,10026458,15147,6,0.38164636,6.5552453
426,9,10026459,51085,6,0.9521064,6.5552953
426,10,10026460,14973,4,0.2547872,6.5541357
427,1,10026481,38985,6,0.6888136,0.9987333
427,2,10026482,32841,6,0.71733021,0.998734
427,3,10026483,6992,2,0.37062089,0.4988137
427,4,10026484,36941,6,0.79953265,0.998734
427,5,10026485,34891,6,0.99927421,0.9987333
427,6,10026486,1991,6,0.16757166,0.9981185
427,7,10026487,20303,6,0.48763039,0.9982184
427,8,10026488,36427,6,0.50803043,0.9987332
427,9,10026489,39501,6,0.99917687,0.9987333
427,10,10026490,23687,6,0.21113656,0.9978939
428,1,10026511,8031,7,0.63904389,0.9998095
428,2,10026512,57183,7,0.26232477,0.9998096
428,3,10026513,56831,7,0.67372278,0.9998096
428,4,10026514,6135,7,0.37065231,0.9997846
428,5,10026515,61407,7,0.35869552,0.9998096
428,6,10026516,30527,7,0.29715544,0.9997144
428,7,10026517,16255,7,0.66288768,0.9998096
428,8,10026518,54647,7,0.61876737,0.9997437
428,9,10026519,48991,7,0.61531194,0.9998096
428,10,10026520,46583,7,0.37995333,0.9997846
429,1,10026541,20229,7,0.19176939,5.0528166
429,2,10026542,51084,6,0.22652099,5.0528665
429,3,10026543,18317,6,0.99822986,5.0528665
429,4,10026544,51970,6,0.87040962,5.0528331
429,5,10026545,56076,6,0.25419017,5.0528998
429,6,10026546,23306,7,0.47288943,5.0528664
429,7,10026547,23885,6,0.66048557,5.0529165
429,8,10026548,56075,6,0.28501615,5.0529664
429,9,10026549,8884,6,0.9997738,5.0527666
429,10,10026550,53005,6,0.22166567,5.0529665
430,1,10026571,62303,6,0.71417355,0.9986391
430,2,10026572,23383,6,0.42475954,0.9986138
430,3,10026573,48575,6,0.5754277,0.9986389
430,4,10026574,48511,6,0.66704701,0.998639
430,5,10026575,36159,6,0.99881007,0.998639
430,6,10026576,40823,6,0.52609428,0.9986141
430,7,10026577,43487,6,0.60890907,0.9986386
430,8,10026578,14327,6,0.47674832,0.9986141
430,9,10026579,57207,6,0.54675497,0.9986141
430,10,10026580,22999,6,0.39838489,0.9986136
431,1,10026601,44813,7,0.82582373,5.2428319
431,2,10026602,44813,7,0.217064,5.2428319
431,3,10026603,53435,6,0.99973426,5.2428318
431,4,10026604,46989,6,0.51174984,5.2428319
431,5,10026605,21955,6,0.9017773,5.242732
431,6,10026606,48909,7,0.86245869,5.2428319
431,7,10026607,56077,6,0.40330153,5.2428318
431,8,10026608,53037,7,0.33634404,5.2428318
431,9,10026609,53499,6,0.99976508,5.2428319
431,10,10026610,54011,6,0.99978073,5.2428318
432,1,10026631,19087,7,0.38386039,0.9989593
432,2,10026632,19079,7,0.31468878,0.9988595
432,3,10026633,23183,7,0.22183846,0.9990092
432,4,10026634,19087,7,0.24906845,0.9989593
432,5,10026635,19079,7,0.44153951,0.9988595
432,6,10026636,20111,7,0.14938642,0.9987293
432,7,10026637,24207,7,0.07765828,0.9987792
432,8,10026638,19087,7,0.4362651,0.9989593
432,9,10026639,23183,7,0.06516028,0.9990092
432,10,10026640,19087,7,0.33915275,0.9989593
433,1,10026661,57335,7,0.24808337,0.9991065
433,2,10026662,56831,7,0.60367354,0.9991314
433,3,10026663,26583,6,0.66431713,0.9990813
433,4,10026664,22495,7,0.30725157,0.9991314
433,5,10026665,36727,7,0.52159889,0.9990982
433,6,10026666,40223,6,0.74830485,0.9991314
433,7,10026667,48511,7,0.47762061,0.9991314
433,8,10026668,32607,7,0.99741229,0.9991314
433,9,10026669,44447,6,0.44940625,0.9991312
433,10,10026670,28543,7,0.30430474,0.9990815
434,1,10026691,56069,6,0.49550678,6.8671072
434,2,10026692,243,0,0.22101944,4.5792421
434,3,10026693,8436,6,0.97790464,6.8669824
434,4,10026694,187,0,0.58330128,4.5791062
434,5,10026695,44813,6,0.26216007,6.8671822
434,6,10026696,23340,6,0.20631914,6.8670823
434,7,10026697,51980,6,0.32135161,6.8670822
434,8,10026698,56066,6,0.24046386,6.8670822
434,9,10026699,46979,6,0.50244604,6.8671073
434,10,10026700,48667,6,0.91395076,6.8671823
435,1,10026721,27663,6,0.28949395,0.9985371
435,2,10026722,33485,6,0.79845752,0.998387
435,3,10026723,30729,6,0.64118911,0.9985872
435,4,10026724,32781,6,0.896175,0.9983876
435,5,10026725,47575,6,0.75057602,0.998762
435,6,10026726,34379,6,0.99936964,0.9983872
435,7,10026727,31071,6,0.62286562,0.9987873
435,8,10026728,36873,6,0.99963849,0.9983876
435,9,10026729,35981,6,0.84246592,0.998387
435,10,10026730,58413,6,0.47966757,0.9985873
436,1,10026751,57133,7,0.52648233,2.3016255
436,2,10026752,53005,7,0.99798414,2.3016255
436,3,10026753,49061,7,0.50386557,2.3012655
436,4,10026754,44973,7,0.99901102,2.3013655
436,5,10026755,48933,7,0.51687101,2.3015505
436,6,10026756,53005,7,0.69391757,2.3016255
436,7,10026757,53165,7,0.99754071,2.3013655
436,8,10026758,20269,7,0.74562025,2.3015255
436,9,10026759,44973,7,0.99858188,2.3013655
436,10,10026760,57101,7,0.99893976,2.3016255
437,1,10026781,23299,7,0.47307908,3.467563
437,2,10026782,23307,7,0.23429806,3.467613
437,3,10026783,19204,7,0.70009647,3.4674631
437,4,10026784,20259,6,0.54595358,3.4675131
437,5,10026785,19211,7,0.41637991,3.467563
437,6,10026786,20234,7,0.35884341,3.4674632
437,7,10026787,24333,7,0.36428545,3.4676131
437,8,10026788,51973,6,0.30854528,3.467563
437,9,10026789,52995,6,0.38531365,3.4675631
437,10,10026790,23301,7,0.38930874,3.467563
438,1,10026811,32639,7,0.57270864,0.9986521
438,2,10026812,40223,6,0.58122763,0.9986519
438,3,10026813,61407,7,0.67917306,0.9986519
438,4,10026814,62903,6,0.58067606,0.998577
438,5,10026815,57695,6,0.36270654,0.9986519
438,6,10026816,19423,7,0.26602822,0.9986019
438,7,10026817,4087,7,0.29870847,0.9986021
438,8,10026818,9655,6,0.87157679,0.9986017
438,9,10026819,51199,7,0.38748903,0.9986521
438,10,10026820,64895,7,0.5908377,0.9986519
439,1,10026841,55179,6,0.54323007,6.7558986
439,2,10026842,48908,6,0.45693826,6.755832
439,3,10026843,57101,7,0.80484718,6.7558986
439,4,10026844,47917,6,0.72848813,6.7558986
439,5,10026845,53005,7,0.19748081,6.7558986
439,6,10026846,24157,0,0.19101226,4.4546702
439,7,10026847,54931,6,0.54164351,6.7558237
439,8,10026848,58043,0,0.47943621,4.8382888
439,9,10026849,57133,7,0.38881166,6.7558985
439,10,10026850,56101,6,0.37583027,6.7558237
440,1,10026871,20295,6,0.21409559,0.9985645
440,2,10026872,18255,6,0.14268382,0.9980689
440,3,10026873,23360,2,0.23042815,0.4988519
440,4,10026874,18631,6,0.14950479,0.9981651
440,5,10026875,21,3,0.07677434,-0.0004929
440,6,10026876,19591,6,0.2461594,0.9981651
440,7,10026877,6087,6,0.42993267,0.9984896
440,8,10026878,23360,2,0.16334753,0.4988519
440,9,10026879,24391,6,0.31575353,0.9985895
440,10,10026880,24271,6,0.31641461,0.9983153
441,1,10026901,24567,7,0.47044224,0.9994853
441,2,10026902,50559,7,0.41978543,0.9995102
441,3,10026903,32119,7,0.37718978,0.9994852
441,4,10026904,12279,7,0.63553641,0.9994603
441,5,10026905,54655,7,0.51294607,0.9995102
441,6,10026906,59231,7,0.37727319,0.9995102
441,7,10026907,48631,7,0.53699553,0.9994853
441,8,10026908,15743,7,0.99842667,0.9995102
441,9,10026909,17919,7,0.32352879,0.9994602
441,10,10026910,46943,7,0.91907597,0.9995102
442,1,10026931,51970,6,0.90170794,6.4053195
442,2,10026932,52754,6,0.52559641,6.4053196
442,3,10026933,19212,7,0.21248069,6.4052529
442,4,10026934,51076,6,0.26747464,6.4053196
442,5,10026935,43810,6,0.38174023,6.4053196
442,6,10026936,23306,7,0.45141534,6.4053528
442,7,10026937,47907,6,0.37438701,6.4053779
442,8,10026938,48658,6,0.33720884,6.4053529
442,9,10026939,23331,6,0.26572905,6.4053529
442,10,10026940,57091,6,0.2600017,6.4053779
443,1,10026961,38207,6,0.30813451,0.9985398
443,2,10026962,30319,6,0.40532907,0.99834
443,3,10026963,58207,6,0.37859659,0.9985399
443,4,10026964,34505,6,0.78390154,0.9981387
443,5,10026965,14295,6,0.4382006,0.9985147
443,6,10026966,14743,6,0.44386271,0.9985145
443,7,10026967,8159,6,0.54071525,0.9985397
443,8,10026968,32735,6,0.86469489,0.9985397
443,9,10026969,59231,6,0.51579461,0.9985397
443,10,10026970,55767,6,0.44670332,0.9985144
444,1,10026991,24364,6,0.15768366,4.6072439
444,2,10026992,48909,7,0.5824479,4.6073439
444,3,10026993,57133,7,0.76339245,4.6073438
444,4,10026994,48933,7,0.23515981,4.6072689
444,5,10026995,48909,7,0.99624122,4.6073439
444,6,10026996,47909,6,0.34893653,4.607269
444,7,10026997,53037,7,0.67029372,4.6073438
444,8,10026998,48909,7,0.61344461,4.6073439
444,9,10026999,20229,7,0.32172162,4.607194
444,10,10027000,24365,7,0.31456303,4.6072939
445,1,10027021,20226,7,0.60696203,1.3028016
445,2,10027022,23044,7,0.42570588,1.3026412
445,3,10027023,20235,7,0.99914262,1.3029015
445,4,10027024,23053,7,0.37655326,1.3027411
445,5,10027025,23299,7,0.79635367,1.3029015
445,6,10027026,19204,7,0.83610879,1.3028016
445,7,10027027,19203,7,0.85994172,1.3028515
445,8,10027028,19210,7,0.83759973,1.3028016
445,9,10027029,19973,7,0.66426205,1.3025913
445,10,10027030,18955,7,0.47848681,1.3026911
446,1,10027051,39263,6,0.49016003,0.9988259
446,2,10027052,47095,7,0.53109321,0.9988011
446,3,10027053,47095,7,0.48272379,0.9988011
446,4,10027054,60703,6,0.33300531,0.9988259
446,5,10027055,19959,7,0.34831653,0.998776
446,6,10027056,16215,7,0.60777801,0.9988009
446,7,10027057,38783,7,0.57821129,0.9988261
446,8,10027058,56767,6,0.331219,0.9988259
