# replicates_dw4_e4.csv -- memory-two Wright-Fisher run dw4_e4 (parameters: runs.csv), one row per (game, replicate),
# 5120 rows, ipt order 0..511, replicates 1..10 within a game.
# Reduced by provenance/robustness/reduce.py from the packed files dw4_e4.{idx,win} and atoms512.bin.
# Columns:
#   ipt      the game (data/games/games.csv)
#   rep      the replicate, 1..10
#   seed     the replicate's seed: seed_base + (isl - 1)*10 + rep, seed_base = 11000000 (runs.csv), isl from games_dw4_e4.csv
#   top          the replicate's most abundant strategy over its sampled half (the .win 'rank1'): its integer code
#                0..65535 of the Methods (the genome read as a binary number; ALLD = 0, ALLC = 65535)
#   top_atom     its atom at this game as the integer code 4*efficient + 2*stable + competitive (0..7; 101 = 5 never
#                occurs); e.g. 7 = 111 (a friendly rival), 6 = 110, 4 = 100
#   top_share    its share of the replicate's sampled population (the .win 'abund')
#   top_selfpay  its per-round payoff against itself at this game (the .win 'selfpay')
ipt,rep,seed,top,top_atom,top_share,top_selfpay
380,10,11025080,22927,6,0.13920021,0.9970698
381,1,11025101,49069,7,0.63062755,1.5640148
381,2,11025102,49069,7,0.57777201,1.5640148
381,3,11025103,49069,7,0.30663697,1.5640148
381,4,11025104,44973,7,0.2525753,1.5640148
381,5,11025105,49069,7,0.61269251,1.5640148
381,6,11025106,49069,7,0.77279918,1.5640148
381,7,11025107,49069,7,0.85685638,1.5640148
381,8,11025108,49069,7,0.50721595,1.5640148
381,9,11025109,49069,7,0.43693558,1.5640148
381,10,11025110,16301,7,0.64569317,1.5639648
382,1,11025131,18948,7,0.13624185,2.848001
382,2,11025132,51970,6,0.1840558,2.8486366
382,3,11025133,51714,6,0.21913566,2.8481008
382,4,11025134,23042,7,0.14225284,2.8481008
382,5,11025135,51971,6,0.13504742,2.8486699
382,6,11025136,18978,6,0.20725273,2.8480012
382,7,11025137,51714,6,0.34202491,2.8481008
382,8,11025138,51714,6,0.16630535,2.8481008
382,9,11025139,51715,6,0.23764709,2.8481341
382,10,11025140,51714,6,0.10525702,2.8481008
383,1,11025161,48095,7,0.03709192,0.9989884
383,2,11025162,63455,7,0.04775111,0.9989885
383,3,11025163,16351,7,0.04846033,0.9989885
383,4,11025164,64479,7,0.05178687,0.9989885
383,5,11025165,2911,7,0.03935187,0.9988385
383,6,11025166,18399,7,0.0266571,0.9989384
383,7,11025167,8159,7,0.03458505,0.9989884
383,8,11025168,46943,7,0.02138107,0.9989884
383,9,11025169,2911,7,0.03579543,0.9988385
383,10,11025170,61407,7,0.05669449,0.9989885
384,1,11025191,43940,6,0.32606455,4.8792089
384,2,11025192,53164,6,0.07448887,4.8792588
384,3,11025193,48346,6,0.13349614,4.879309
384,4,11025194,49068,6,0.27545486,4.8793089
384,5,11025195,49068,6,0.289416,4.8793089
384,6,11025196,51980,6,0.11681181,4.880084
384,7,11025197,43940,6,0.12817278,4.8792089
384,8,11025198,44972,6,0.24922638,4.8792588
384,9,11025199,43940,6,0.22637128,4.8792089
384,10,11025200,43940,6,0.17489978,4.8792089
385,1,11025221,18567,6,0.93399563,0.9985943
385,2,11025222,18567,6,0.66145132,0.9985943
385,3,11025223,22663,6,0.95263494,0.9986692
385,4,11025224,22663,6,0.38439734,0.9986692
385,5,11025225,18567,6,0.9111372,0.9985943
385,6,11025226,18567,6,0.45318104,0.9985943
385,7,11025227,22663,6,0.54088908,0.9986692
385,8,11025228,18567,6,0.55465772,0.9985943
385,9,11025229,18567,6,0.95305372,0.9985943
385,10,11025230,22663,6,0.43203477,0.9986692
386,1,11025251,40959,7,0.02751209,0.9995753
386,2,11025252,62463,7,0.02920911,0.9993631
386,3,11025253,57343,7,0.02464617,0.9995753
386,4,11025254,36863,7,0.02714253,0.9995753
386,5,11025255,29687,7,0.02247909,0.999155
386,6,11025256,28671,7,0.01965511,0.9995253
386,7,11025257,45055,7,0.02799017,0.9995753
386,8,11025258,28671,7,0.02640438,0.9995253
386,9,11025259,54783,7,0.02709014,0.9995753
386,10,11025260,61431,7,0.04115076,0.999542
387,1,11025281,23306,7,0.0800349,4.8156566
387,2,11025282,51716,6,0.20325829,4.8146945
387,3,11025283,51722,6,0.20047524,4.8147444
387,4,11025284,51978,6,0.06852558,4.8156566
387,5,11025285,52010,6,0.20651325,4.8156567
387,6,11025286,52106,6,0.13192682,4.8148441
387,7,11025287,52106,6,0.0910496,4.8148441
387,8,11025288,51732,6,0.17924596,4.8146947
387,9,11025289,51714,6,0.10898664,4.8146945
387,10,11025290,43554,6,0.15588112,4.8146947
388,1,11025311,22471,6,0.05150455,0.9978719
388,2,11025312,2015,6,0.03535598,0.998898
388,3,11025313,22359,6,0.05720923,0.9987829
388,4,11025314,24263,6,0.06357502,0.9975231
388,5,11025315,24399,6,0.06604368,0.997897
388,6,11025316,26319,6,0.05512507,0.9986978
388,7,11025317,19287,6,0.04740158,0.998898
388,8,11025318,28367,6,0.05374571,0.9986983
388,9,11025319,18383,6,0.04534216,0.9978469
388,10,11025320,5983,6,0.08016818,0.9988282
389,1,11025341,44973,7,0.23837027,3.1919445
389,2,11025342,49068,6,0.21725694,3.1918446
389,3,11025343,49068,6,0.17031396,3.1918446
389,4,11025344,48653,7,0.1132118,3.1918444
389,5,11025345,49068,6,0.25322178,3.1918446
389,6,11025346,49069,7,0.29383499,3.1919445
389,7,11025347,48045,6,0.24004879,3.1919446
389,8,11025348,49069,7,0.47684692,3.1919445
389,9,11025349,49069,7,0.17491415,3.1919445
389,10,11025350,44973,7,0.29279107,3.1919445
390,1,11025371,18947,7,0.463161,1.315767
390,2,11025372,18946,7,0.33352098,1.315717
390,3,11025373,18947,7,0.30466726,1.315767
390,4,11025374,18946,7,0.67360905,1.315717
390,5,11025375,18946,7,0.38562614,1.315717
390,6,11025376,18947,7,0.74261065,1.315767
390,7,11025377,18946,7,0.31687204,1.315717
390,8,11025378,18946,7,0.16346679,1.315717
390,9,11025379,18946,7,0.34825802,1.315717
390,10,11025380,18946,7,0.42270005,1.315717
391,1,11025401,36223,7,0.01796969,0.9991135
391,2,11025402,60927,7,0.01589322,0.9991135
391,3,11025403,36351,7,0.024011,0.9991135
391,4,11025404,30719,7,0.01838588,0.9991136
391,5,11025405,15871,7,0.01816053,0.9991135
391,6,11025406,16255,7,0.02382492,0.9991136
391,7,11025407,61311,7,0.02507942,0.9991135
391,8,11025408,40319,7,0.02472576,0.9991135
391,9,11025409,36343,7,0.01919956,0.9990801
391,10,11025410,53239,7,0.02392154,0.9990802
392,1,11025431,55394,4,0.90002981,5.5013444
392,2,11025432,55394,4,0.90036287,5.5013444
392,3,11025433,55828,6,0.19580291,5.5013444
392,4,11025434,55818,6,0.49308161,5.5013941
392,5,11025435,8354,4,0.56569791,5.5011947
392,6,11025436,8354,4,0.90083322,5.5011947
392,7,11025437,17324,4,0.18702906,5.5022939
392,8,11025438,55394,4,0.78629515,5.5013444
392,9,11025439,8354,4,0.90059919,5.5011947
392,10,11025440,43522,6,0.29044466,5.5012944
393,1,11025461,37007,6,0.13584706,0.9988109
393,2,11025462,36879,6,0.19485244,0.9988112
393,3,11025463,36937,6,0.11627983,0.9988111
393,4,11025464,32781,6,0.15810431,0.9988112
393,5,11025465,32843,6,0.18067949,0.9988111
393,6,11025466,32911,6,0.10426432,0.9988108
393,7,11025467,37003,6,0.13028609,0.9988109
393,8,11025468,36873,6,0.13767798,0.9988112
393,9,11025469,32907,6,0.15438678,0.9988108
393,10,11025470,36939,6,0.11729161,0.9988111
394,1,11025491,60927,7,0.01910011,0.99991
394,2,11025492,64767,7,0.01930524,0.9998202
394,3,11025493,36855,7,0.02278444,0.9998767
394,4,11025494,63359,7,0.02022579,0.9999101
394,5,11025495,52479,7,0.02303767,0.9998201
394,6,11025496,36863,7,0.02183687,0.99991
394,7,11025497,32767,7,0.0379329,0.9999101
394,8,11025498,64511,7,0.02872799,0.9998651
394,9,11025499,16383,7,0.02076891,0.9999101
394,10,11025500,32767,7,0.01757002,0.9999101
395,1,11025521,51714,6,0.32162673,3.9060599
395,2,11025522,51714,6,0.22876556,3.9060599
395,3,11025523,51714,6,0.46406993,3.9060599
395,4,11025524,51970,6,0.38137506,3.9068071
395,5,11025525,51714,6,0.22556476,3.9060599
395,6,11025526,51714,6,0.41224257,3.9060599
395,7,11025527,51716,6,0.15401283,3.9060599
395,8,11025528,51970,6,0.13221182,3.9068071
395,9,11025529,51714,6,0.49508254,3.9060599
395,10,11025530,51748,6,0.12782046,3.9060601
396,1,11025551,15319,6,0.03178544,0.9988543
396,2,11025552,12255,6,0.0460818,0.9988293
396,3,11025553,19295,6,0.05995029,0.9988291
396,4,11025554,16351,6,0.04529992,0.9988793
396,5,11025555,10207,6,0.03472487,0.9988292
396,6,11025556,22367,6,0.04688571,0.9988791
396,7,11025557,22239,6,0.0327836,0.9966398
396,8,11025558,11231,6,0.04491582,0.9988293
396,9,11025559,10207,6,0.04305023,0.9988292
396,10,11025560,31703,6,0.0499607,0.9988044
397,1,11025581,52133,6,0.09609826,4.6201537
397,2,11025582,52893,6,0.19494104,4.6202871
397,3,11025583,49060,6,0.09705728,4.6201369
397,4,11025584,56236,6,0.19730168,4.6201871
397,5,11025585,57260,6,0.16713834,4.6201869
397,6,11025586,49068,6,0.09901968,4.6201869
397,7,11025587,49068,6,0.16570211,4.6201869
397,8,11025588,57258,6,0.11953163,4.6201869
397,9,11025589,55212,6,0.20035489,4.6201871
397,10,11025590,55212,6,0.19778886,4.6201871
398,1,11025611,19079,7,0.45316862,0.9986795
398,2,11025612,23175,7,0.64122197,0.9987543
398,3,11025613,19079,7,0.62969094,0.9986795
398,4,11025614,23175,7,0.42816906,0.9987543
398,5,11025615,23183,7,0.25589254,0.9988292
398,6,11025616,23175,7,0.66773315,0.9987543
398,7,11025617,19079,7,0.4533625,0.9986795
398,8,11025618,23175,7,0.40142026,0.9987543
398,9,11025619,23175,7,0.70516594,0.9987543
398,10,11025620,23175,7,0.51297275,0.9987543
399,1,11025641,60919,7,0.03057213,0.9993158
399,2,11025642,44543,7,0.03317434,0.9993491
399,3,11025643,32639,7,0.01952607,0.9993492
399,4,11025644,40447,7,0.05167294,0.9993491
399,5,11025645,47103,7,0.02708315,0.9993492
399,6,11025646,51199,7,0.02910474,0.9993492
399,7,11025647,50943,7,0.02317533,0.9986987
399,8,11025648,15863,7,0.02884178,0.9993241
399,9,11025649,32767,7,0.0381075,0.9993492
399,10,11025650,53119,7,0.04374384,0.9993492
400,1,11025671,52108,6,0.10282927,5.5453629
400,2,11025672,55818,6,0.13854172,5.545313
400,3,11025673,51754,6,0.19324557,5.5452634
400,4,11025674,8420,6,0.1246573,5.5451139
400,5,11025675,51714,6,0.16868995,5.5452133
400,6,11025676,51740,6,0.2573836,5.5452634
400,7,11025677,51756,6,0.07814365,5.5452634
400,8,11025678,55850,6,0.10179802,5.5453133
400,9,11025679,51722,6,0.16550342,5.5452632
400,10,11025680,51722,6,0.13053982,5.5452632
401,1,11025701,33247,6,0.10192455,0.9989597
401,2,11025702,37896,2,0.11083665,0.6654932
401,3,11025703,2519,6,0.08870294,0.9987098
401,4,11025704,33743,6,0.08039213,0.9979205
401,5,11025705,22471,6,0.09441508,0.9978951
401,6,11025706,6095,6,0.14621591,0.9978204
401,7,11025707,12575,6,0.09133628,0.9962838
401,8,11025708,33247,6,0.18294359,0.9989597
401,9,11025709,1999,6,0.16212367,0.9977704
401,10,11025710,18375,6,0.15289981,0.9978701
402,1,11025731,49069,7,0.41429558,2.3667559
402,2,11025732,44973,7,0.34373031,2.3667559
402,3,11025733,53165,7,0.23682315,2.3667559
402,4,11025734,49069,7,0.57434254,2.3667559
402,5,11025735,16301,7,0.44278872,2.366706
402,6,11025736,49069,7,0.49315053,2.3667559
402,7,11025737,44589,7,0.28947156,2.3666557
402,8,11025738,49069,7,0.32218074,2.3667559
402,9,11025739,49069,7,0.42630808,2.3667559
402,10,11025740,44845,7,0.23038106,2.367029
403,1,11025761,18947,7,0.17721958,2.4835235
403,2,11025762,18946,7,0.18470427,2.4834736
403,3,11025763,18946,7,0.23338623,2.4834736
403,4,11025764,19330,7,0.0926522,2.4835732
403,5,11025765,18946,7,0.39025633,2.4834736
403,6,11025766,18948,7,0.1601821,2.4834736
403,7,11025767,18946,7,0.18114118,2.4834736
403,8,11025768,18946,7,0.27092518,2.4834736
403,9,11025769,18946,7,0.20683134,2.4834736
403,10,11025770,23042,7,0.14635479,2.4835734
404,1,11025791,12255,7,0.05351589,0.9988835
404,2,11025792,28639,7,0.03405981,0.9988835
404,3,11025793,30687,7,0.03138706,0.9989335
404,4,11025794,65503,7,0.04436581,0.9989335
404,5,11025795,3935,7,0.04720139,0.9988834
404,6,11025796,45023,7,0.02973105,0.9989335
404,7,11025797,16351,7,0.03996588,0.9989335
404,8,11025798,12255,7,0.03219966,0.9988835
404,9,11025799,29663,7,0.0299342,0.9989336
404,10,11025800,26463,7,0.03070412,0.9988835
405,1,11025821,44972,6,0.27828016,5.6561365
405,2,11025822,47867,4,0.16562082,5.6562867
405,3,11025823,43948,6,0.13709723,5.6561367
405,4,11025824,43940,6,0.28054069,5.6560867
405,5,11025825,53164,6,0.11953769,5.6561365
405,6,11025826,49068,6,0.13504014,5.6561866
405,7,11025827,47867,4,0.08359509,5.6562867
405,8,11025828,47867,4,0.26315506,5.6562867
405,9,11025829,57250,6,0.24428091,5.6561365
405,10,11025830,51116,6,0.28014508,5.6561367
406,1,11025851,18631,6,0.72949369,0.9982452
406,2,11025852,18631,6,0.38325295,0.9982452
406,3,11025853,18567,6,0.34317214,0.9982453
406,4,11025854,22663,6,0.62829295,0.9983202
406,5,11025855,22663,6,0.58956468,0.9983202
406,6,11025856,18567,6,0.76555593,0.9982453
406,7,11025857,22663,6,0.66405083,0.9983202
406,8,11025858,22663,6,0.31568485,0.9983202
406,9,11025859,22663,6,0.81763015,0.9983202
406,10,11025860,22727,6,0.39849223,0.99832
407,1,11025881,29695,7,0.0310619,0.9995147
407,2,11025882,60407,7,0.01863761,0.9994481
407,3,11025883,16383,7,0.0212953,0.9996764
407,4,11025884,61431,7,0.03977113,0.9996431
407,5,11025885,32767,7,0.02966627,0.9996764
407,6,11025886,30207,7,0.03833042,0.9996764
407,7,11025887,14327,7,0.02934252,0.9996514
407,8,11025888,47103,7,0.03180793,0.9996764
407,9,11025889,60927,7,0.02427403,0.9996763
407,10,11025890,55295,7,0.02297989,0.9996764
408,1,11025911,52010,6,0.11652995,4.9537851
408,2,11025912,55818,6,0.10217379,4.952895
408,3,11025913,51716,6,0.1392569,4.9527953
408,4,11025914,52002,6,0.10003686,4.9537518
408,5,11025915,51746,6,0.24355254,4.9527955
408,6,11025916,51747,6,0.0668812,4.9528287
408,7,11025917,53026,6,0.12550451,4.9537517
408,8,11025918,19668,6,0.0825098,4.9527951
408,9,11025919,51716,6,0.1651883,4.9527953
408,10,11025920,51978,6,0.15433587,4.953785
409,1,11025941,19295,6,0.05305821,0.9987542
409,2,11025942,18383,6,0.10633479,0.9975594
409,3,11025943,18911,6,0.04853183,0.9987541
409,4,11025944,19935,6,0.05064794,0.9975597
409,5,11025945,10719,6,0.07283864,0.9987541
409,6,11025946,23383,6,0.04494299,0.9987792
409,7,11025947,19935,6,0.04534144,0.9975597
409,8,11025948,8023,6,0.050267,0.9987793
409,9,11025949,4063,6,0.05863641,0.9987544
409,10,11025950,18399,6,0.07940218,0.9987543
410,1,11025971,55212,6,0.12038543,4.1160949
410,2,11025972,44589,7,0.11430034,4.1160944
410,3,11025973,49068,6,0.36850693,4.1160948
410,4,11025974,44972,6,0.17944093,4.1160448
410,5,11025975,44973,7,0.17607587,4.1161948
410,6,11025976,49069,7,0.15448085,4.1161948
410,7,11025977,49068,6,0.19488575,4.1160948
410,8,11025978,55212,6,0.0901174,4.1160949
410,9,11025979,49068,6,0.39712114,4.1160948
410,10,11025980,49068,6,0.2136473,4.1160948
411,1,11026001,23175,7,0.9405515,0.999431
411,2,11026002,19079,7,0.60247377,0.9993561
411,3,11026003,23175,7,0.94044309,0.999431
411,4,11026004,19079,7,0.72599143,0.9993561
411,5,11026005,19079,7,0.59283978,0.9993561
411,6,11026006,19079,7,0.69512468,0.9993561
411,7,11026007,23175,7,0.93992021,0.999431
411,8,11026008,19079,7,0.47427903,0.9993561
411,9,11026009,23175,7,0.86404178,0.999431
411,10,11026010,23175,7,0.64807776,0.999431
412,1,11026031,44543,7,0.02719171,0.9991155
412,2,11026032,63487,7,0.03496531,0.9991156
412,3,11026033,32255,7,0.02705047,0.9991155
412,4,11026034,36735,7,0.02428374,0.9991156
412,5,11026035,12287,7,0.02097592,0.9990656
412,6,11026036,65535,7,0.02156482,0.9991156
412,7,11026037,60919,7,0.02310225,0.9990822
412,8,11026038,22007,7,0.0184342,0.9990905
412,9,11026039,24575,7,0.02527314,0.9991156
412,10,11026040,40447,7,0.02121588,0.9991155
413,1,11026061,47626,6,0.10947705,6.1377311
413,2,11026062,43554,6,0.27903628,6.1376316
413,3,11026063,51754,6,0.23657528,6.1376815
413,4,11026064,43548,6,0.25129927,6.1376815
413,5,11026065,51714,6,0.17362544,6.1376314
413,6,11026066,43538,6,0.14835346,6.1376316
413,7,11026067,43548,6,0.12097628,6.1376815
413,8,11026068,51754,6,0.10075527,6.1376815
413,9,11026069,8930,4,0.14540267,6.1375315
413,10,11026070,55836,6,0.21937996,6.1377313
414,1,11026091,37067,6,0.1474119,0.9986197
414,2,11026092,32911,6,0.15731221,0.9986198
414,3,11026093,32911,6,0.22894763,0.9986198
414,4,11026094,12639,6,0.20879913,0.9964642
414,5,11026095,36943,6,0.16002217,0.9986201
414,6,11026096,37007,6,0.08240227,0.9986198
414,7,11026097,37067,6,0.11081952,0.9986197
414,8,11026098,32781,6,0.19159483,0.9986202
414,9,11026099,32969,6,0.09631614,0.9986197
414,10,11026100,32971,6,0.09708108,0.9986197
415,1,11026121,44973,7,0.31311087,1.3185565
415,2,11026122,49069,7,0.77744453,1.3185566
415,3,11026123,49069,7,0.56316353,1.3185566
415,4,11026124,16301,7,0.5244024,1.3185066
415,5,11026125,49069,7,0.73614806,1.3185566
415,6,11026126,49069,7,0.61747612,1.3185566
415,7,11026127,49069,7,0.25049411,1.3185566
415,8,11026128,49069,7,0.89667971,1.3185566
415,9,11026129,49069,7,0.93336263,1.3185566
415,10,11026130,49069,7,0.36929076,1.3185566
416,1,11026151,53002,6,0.09188462,3.7384508
416,2,11026152,51714,6,0.20933506,3.7377039
416,3,11026153,51714,6,0.22389968,3.7377039
416,4,11026154,51722,6,0.09313869,3.7377538
416,5,11026155,51715,6,0.11821687,3.7377371
416,6,11026156,51970,6,0.27825913,3.7384175
416,7,11026157,51716,6,0.14619396,3.7377039
416,8,11026158,51715,6,0.17508986,3.7377371
416,9,11026159,51714,6,0.20092678,3.7377039
416,10,11026160,51714,6,0.36382371,3.7377039
417,1,11026181,20319,7,0.03761612,0.9987227
417,2,11026182,15839,7,0.05371591,0.9975464
417,3,11026183,26591,7,0.03942185,0.9987226
417,4,11026184,32223,7,0.02679717,0.9975467
417,5,11026185,24415,7,0.04619998,0.9987727
417,6,11026186,20311,7,0.04373228,0.9987227
417,7,11026187,19423,7,0.04066368,0.9987227
417,8,11026188,62703,6,0.05224739,0.9985726
417,9,11026189,61407,7,0.04429702,0.9987727
417,10,11026190,14303,7,0.03318419,0.9987727
418,1,11026211,57260,6,0.20153795,5.5810363
418,2,11026212,52140,6,0.20405955,5.5809865
418,3,11026213,43948,6,0.0908293,5.5809865
418,4,11026214,47020,6,0.09518062,5.5810365
418,5,11026215,48044,6,0.39237166,5.5810365
418,6,11026216,52140,6,0.0924078,5.5809865
418,7,11026217,49066,6,0.08795047,5.5810363
418,8,11026218,44964,6,0.07841705,5.5809362
418,9,11026219,49068,6,0.08411619,5.5810363
418,10,11026220,49068,6,0.18601045,5.5810363
419,1,11026241,18567,6,0.2902693,0.998616
419,2,11026242,22663,6,0.80925733,0.9986908
419,3,11026243,22663,6,0.41292697,0.9986908
419,4,11026244,22663,6,0.8485167,0.9986908
419,5,11026245,22663,6,0.50909919,0.9986908
419,6,11026246,22663,6,0.9157684,0.9986908
419,7,11026247,18567,6,0.3048343,0.998616
419,8,11026248,18567,6,0.5489409,0.998616
419,9,11026249,18567,6,0.76231227,0.998616
419,10,11026250,18567,6,0.92127552,0.998616
420,1,11026271,14335,7,0.03148562,0.9994157
420,2,11026272,55295,7,0.03104592,0.9994157
420,3,11026273,62975,7,0.02524554,0.9994156
420,4,11026274,63479,7,0.0317969,0.9993907
420,5,11026275,53247,7,0.02878837,0.9994157
420,6,11026276,40959,7,0.04645942,0.9994157
420,7,11026277,30207,7,0.04502691,0.9994156
420,8,11026278,14335,7,0.02575221,0.9994157
420,9,11026279,47103,7,0.03290013,0.9994157
420,10,11026280,63487,7,0.03085202,0.9994157
421,1,11026301,51722,6,0.21136862,5.9517576
421,2,11026302,55852,6,0.19559043,5.9518077
421,3,11026303,53130,6,0.09605426,5.9518578
421,4,11026304,53002,6,0.12271977,5.9528972
421,5,11026305,55850,6,0.09137879,5.9518077
421,6,11026306,53034,6,0.09357068,5.9528971
421,7,11026307,51722,6,0.13564222,5.9517576
421,8,11026308,55810,6,0.09997277,5.9517576
421,9,11026309,43556,6,0.14277525,5.951708
421,10,11026310,55850,6,0.24493458,5.9518077
422,1,11026331,24519,6,0.07381175,0.9975184
422,2,11026332,24023,6,0.05316009,0.9975183
422,3,11026333,2519,6,0.05184955,0.9985213
422,4,11026334,18247,6,0.06595854,0.996274
422,5,11026335,6615,6,0.04655125,0.9985463
422,6,11026336,6095,6,0.06479073,0.9974434
422,7,11026337,5983,6,0.08848228,0.9986512
422,8,11026338,22471,6,0.08961134,0.9975181
422,9,11026339,12239,6,0.04903349,0.9974934
422,10,11026340,14535,6,0.19566126,0.9971688
423,1,11026361,49069,7,0.25384672,3.3495648
423,2,11026362,57261,7,0.27620917,3.3495648
423,3,11026363,48941,7,0.21459304,3.3500342
423,4,11026364,49069,7,0.53202878,3.3495648
423,5,11026365,49069,7,0.20963805,3.3495648
423,6,11026366,44845,7,0.31192243,3.3500342
423,7,11026367,49069,7,0.25599641,3.3495648
423,8,11026368,49069,7,0.17989534,3.3495648
423,9,11026369,44973,7,0.15275805,3.3495648
423,10,11026370,44845,7,0.14743185,3.3500342
424,1,11026391,18946,7,0.19158356,1.9842613
424,2,11026392,23043,7,0.18602807,1.9843861
424,3,11026393,18946,7,0.38783777,1.9842613
424,4,11026394,18947,7,0.46302536,1.9843112
424,5,11026395,23042,7,0.21835023,1.9843611
424,6,11026396,18946,7,0.59909915,1.9842613
424,7,11026397,18946,7,0.37124729,1.9842613
424,8,11026398,18946,7,0.29184554,1.9842613
424,9,11026399,18947,7,0.39466208,1.9843112
424,10,11026400,18946,7,0.49379233,1.9842613
425,1,11026421,11639,7,0.02103081,0.998831
425,2,11026422,3583,7,0.0234366,0.9988311
425,3,11026423,24575,7,0.02662021,0.9988813
425,4,11026424,45023,7,0.02718059,0.9988811
425,5,11026425,11231,7,0.02778711,0.9988311
425,6,11026426,21887,7,0.0221709,0.998881
425,7,11026427,3455,7,0.01959215,0.998831
425,8,11026428,56823,7,0.01893717,0.9988562
425,9,11026429,40831,7,0.02053726,0.9988813
425,10,11026430,3967,7,0.04203262,0.9988312
426,1,11026451,44970,6,0.11177223,6.5540354
426,2,11026452,47867,4,0.19794575,6.5541856
426,3,11026453,55204,6,0.18753717,6.5540356
426,4,11026454,47867,4,0.24558371,6.5541856
426,5,11026455,47355,4,0.27554687,6.5541858
426,6,11026456,47803,4,0.29666644,6.5541858
426,7,11026457,43581,4,0.26404109,6.5552953
426,8,11026458,47355,4,0.27630889,6.5541858
426,9,11026459,47677,4,0.30798248,6.5552953
426,10,11026460,47355,4,0.18512332,6.5541858
427,1,11026481,1991,6,0.43257541,0.9981185
427,2,11026482,21319,6,0.28166377,0.9964234
427,3,11026483,8479,6,0.48015383,0.9961745
427,4,11026484,8479,6,0.48940524,0.9961745
427,5,11026485,22663,6,0.36482617,0.9978941
427,6,11026486,12569,6,0.61504493,0.9942844
427,7,11026487,8543,6,0.2066284,0.9961746
427,8,11026488,1999,6,0.25097445,0.9981185
427,9,11026489,8543,6,0.28737109,0.9961746
427,10,11026490,8479,6,0.36199427,0.9961745
428,1,11026511,62847,7,0.01890867,0.9998096
428,2,11026512,40959,7,0.02369161,0.9998096
428,3,11026513,36863,7,0.03139079,0.9998096
428,4,11026514,40439,7,0.01908234,0.9997846
428,5,11026515,63359,7,0.02224133,0.9998096
428,6,11026516,54783,7,0.0254983,0.9998096
428,7,11026517,48639,7,0.03893887,0.9998096
428,8,11026518,52735,7,0.02300428,0.9998096
428,9,11026519,48639,7,0.02654558,0.9998096
428,10,11026520,63479,7,0.02668507,0.9997846
429,1,11026541,52002,6,0.138676,5.0528332
429,2,11026542,51714,6,0.16154584,5.051857
429,3,11026543,51970,6,0.26425138,5.0528331
429,4,11026544,51722,6,0.1280605,5.0519068
429,5,11026545,51748,6,0.11662728,5.0518572
429,6,11026546,51978,6,0.08769937,5.0528664
429,7,11026547,51978,6,0.14984516,5.0528664
429,8,11026548,53026,6,0.17795476,5.0528331
429,9,11026549,51748,6,0.13172476,5.0518572
429,10,11026550,51714,6,0.26622081,5.051857
430,1,11026571,61135,6,0.05823488,0.9984391
430,2,11026572,60383,6,0.034027,0.9986391
430,3,11026573,2015,6,0.06177479,0.9985888
430,4,11026574,4055,6,0.05891279,0.998589
430,5,11026575,19423,6,0.04781678,0.9985889
430,6,11026576,11679,6,0.05695697,0.9985886
430,7,11026577,20447,6,0.04866019,0.998589
430,8,11026578,10719,6,0.04397228,0.9985886
430,9,11026579,15199,6,0.04762157,0.9986388
430,10,11026580,22487,6,0.06891222,0.9986139
431,1,11026601,49068,6,0.23336613,5.2418843
431,2,11026602,48044,6,0.08425854,5.2418845
431,3,11026603,48044,6,0.15534477,5.2418845
431,4,11026604,48044,6,0.10521097,5.2418845
431,5,11026605,56228,6,0.15005161,5.2418345
431,6,11026606,48044,6,0.1628954,5.2418845
431,7,11026607,48044,6,0.09057056,5.2418845
431,8,11026608,49068,6,0.14263598,5.2418843
431,9,11026609,55212,6,0.20516341,5.2418845
431,10,11026610,56236,6,0.22036903,5.2418845
432,1,11026631,23175,7,0.9487968,0.9989343
432,2,11026632,23175,7,0.85458248,0.9989343
432,3,11026633,23175,7,0.94940428,0.9989343
432,4,11026634,23175,7,0.94908711,0.9989343
432,5,11026635,23175,7,0.82202763,0.9989343
432,6,11026636,23175,7,0.94935093,0.9989343
432,7,11026637,19079,7,0.63894272,0.9988595
432,8,11026638,23175,7,0.94893491,0.9989343
432,9,11026639,23175,7,0.94821944,0.9989343
432,10,11026640,23175,7,0.94928551,0.9989343
433,1,11026661,57343,7,0.02997418,0.9991315
433,2,11026662,54783,7,0.03238932,0.9991314
433,3,11026663,61431,7,0.03200831,0.9990982
433,4,11026664,61439,7,0.03155567,0.9991315
433,5,11026665,15863,7,0.02827855,0.9991064
433,6,11026666,63487,7,0.03355794,0.9991315
433,7,11026667,47103,7,0.0417551,0.9991315
433,8,11026668,65023,7,0.03996285,0.9991314
433,9,11026669,54783,7,0.0346411,0.9991314
433,10,11026670,54783,7,0.03821498,0.9991314
434,1,11026691,51722,6,0.20500944,6.8657601
434,2,11026692,51722,6,0.24222204,6.8657601
434,3,11026693,43546,6,0.10522035,6.8657604
434,4,11026694,55850,6,0.09503045,6.8658102
434,5,11026695,55818,6,0.17854818,6.8658099
434,6,11026696,51746,6,0.39418111,6.8657105
434,7,11026697,55818,6,0.17264368,6.8658099
434,8,11026698,51746,6,0.11186449,6.8657105
434,9,11026699,55818,6,0.37519908,6.8658099
434,10,11026700,51716,6,0.13543504,6.8657103
435,1,11026721,14535,6,0.18942314,0.9972011
