# The 22872 cells of the arrangement of the 254 lines of m2_lines.csv over the plane of games (u, v).  A cell is
# an open convex region on which no line vanishes; it is identified by its sign vector.
# cell: index 0..22871 (numbered by first appearance in m2_faces.csv).
# sides: the sign vector as a hexadecimal integer, 0x followed by 64 hex digits: bit j (value 2^j) is 1 if
# A_j u + B_j v > C_j on the cell and 0 if A_j u + B_j v < C_j, for line j of m2_lines.csv.
# Read it with int(s, 16) >> j & 1.
cell,sides
298,0x3fffffffffffffffbffffffffffff9ffffffff7fffffc2fcfefefe3febd98e67
299,0x3fffffffffffffffbffffffffffff9ffffffff7fffffc2fcdefefe3febd98e67
300,0x3fffffffffffffffbffffffffffff9ffffffffffffffc0747ffffe7ffbd98e63
301,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffffcdefe7e1fc7ff9e67
302,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffbfcdefe7e1fc7ff9e67
303,0x3fffffffffffffff9ffffffffffff9fffffff77ffffffafcdefe7e1fc7ff9e67
304,0x3fffffffffffffff9ffffffffffff9fffffffb7ffffffafcdefefe1fe7fb8e67
305,0x3fffffffffffffff9ffffffffffff9fffffffb7ffffffafcdefefe1fc7fb9e67
306,0x3fffffffffffffff9ffffffffffff9fffffffb7ffffffafcdefefe1fc7fb8e67
307,0x3fffffffffffffff9ffffffffffff9fffffff37ffffffafcdefefe1fc7fb9e67
308,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffeafcdefefe3fe7fb8e67
309,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffeafcdefefe1fe7fb8e67
310,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffeafcdefefe1fc7fb8e67
311,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fcdefefe3fe7fb8e67
312,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fcdefefe1fe7fb8e67
313,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fcdefefe3feff98e67
314,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fcdefefe3fe7f98e67
315,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2fcdefefe3feff98e67
316,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc2fcdefefe3fefd98e67
317,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2fcdefefe3fefd98e67
318,0x3fffffffffffffff9ffffffffffff9fffffffb7ffffffafc5efefe1fc7fb8e67
319,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffeafc5efefe1fc7fb8e67
320,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fc5efefe1fe7fb8e67
321,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fc5efefe1fc7fb8e67
322,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fc5efefe3feff98e67
323,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fc5efefe3fe7f98e67
324,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fc5efefe1fe7f98e67
325,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2f45efefe1fe7f98e67
326,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2fc5efefe3feff98e67
327,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2f45efefe3feff98e67
328,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2f45efefe1feff98e67
329,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2f45efefe1fe7f98e67
330,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc2fc5efefe3fefd98e67
331,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2fc5efefe3fefd98e67
332,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2f45efefe3fefd98e67
333,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2745efefe3fefd98e67
334,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffe2fc5efefe1fe7fb8e67
335,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffe2fc5efefe1fc7fb8e67
336,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffe2fc5efefe1fe7f98e67
337,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffe2f45efefe1fe7f98e67
338,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffc2f45efefe3feff98e67
339,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffc2f45efefe1feff98e67
340,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffc2f45efefe1fe7f98e67
341,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffc2f45efefe3fefd98e67
342,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffc2f45efefe1fefd98e67
343,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffc2745efefe3fefd98e67
344,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffc0745efefe3fefd98e67
345,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffe2f45efefe1fe7f98e67
346,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffc2f45efefe1feff98e67
347,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffc2f45efefe1fe7f98e67
348,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc2f45efefe1feff98e67
349,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc2f45efefe1fe7f98e67
350,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffc2f45efefe3fefd98e67
351,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffc2f45efefe1fefd98e67
352,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffc2745efefe3fefd98e67
353,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffc0745efefe3fefd98e67
354,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc2f45efefe1fefd98e67
355,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc2745efefe3fefd98e67
356,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc2745efefe1fefd98e67
357,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc0745efefe3fefd98e67
358,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc0745efefe1fefd98e67
359,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc2745efefe1fefd98e67
360,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0745efefe3fefd98e67
361,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0745efefe1fefd98e67
362,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc2fcdefefe3febd98e67
363,0x3fffffffffffffffbffffffffffff9fffffffbffffffc0747ffffe7ffbd98e63
364,0x3fffffffffffffffbffffffffffff9fffffffbffffffc0745ffffe7ffbd98e63
365,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc0745ffffe7ffbd98e63
366,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc0745efffe7ffbd98e63
367,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc0745efefe7ffbd98e63
368,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc0745efefe7ffbd98e63
369,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc2fc5efefe3febd98e67
370,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc2f45efefe3febd98e67
371,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2fc5efefe3febd98e67
372,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2f45efefe3febd98e67
373,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc2745efefe3febd98e67
374,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc2745efefe3febd98e67
375,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc0745efefe3febd98e67
376,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc0745efefe3febd98e67
377,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc0745efefe3ffbd98e63
378,0x3fffffffffffffffbffffffffffff9fffffffb7fffffc0745efefe3febd98e63
379,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc0745efefe3ffbd98e63
380,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffc0745efefe3febd98e63
381,0x3fffffffffffffff9ffffffffffff9fffffff97fffffc0745efefe3ffbd98e63
382,0x3fffffffffffffff9ffffffffffff9fffffff97fffffc0745efefe3febd98e63
383,0x3fffffffffffffff9fffdffffffff9fffffff97fffffc0745efefe3ffbd98e63
384,0x3fffffffffffffff9fffdffffffff9fffffff97fffffc0745efefe3febd98e63
385,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffc2745efefe3febd98e67
386,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffc0745efefe3febd98e67
387,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffc0745efefe3febd98e67
388,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc0745efefe3febd98e67
389,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0745efefe3febd98e67
390,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0745efefe1febd98e67
391,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc0745efefe3ffbd98e63
392,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc0745efefe3febd98e63
393,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc0345efefe3ffbd98e63
394,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc0345efefe3febd98e63
395,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc0245efefe3ffbd98e63
396,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc0245efefe3febd98e63
397,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0745efefe3febd98e63
398,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0345efefe3febd98e63
399,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0245efefe3ffbd98e63
400,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0245efefe3febd98e63
401,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0205efefe3ffbd98e63
402,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0205efefe3febd98e63
403,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0201efefe3febd98e63
404,0x3fffffffffffffff9fffc7fffffff9fffffff87fffffc0201efefe3febd98e63
405,0x3fffffffffffffff9ffffffffffff9fffffffb7ffffffafcdefe7e1fc7fb9e67
406,0x3fffffffffffffff9ffffffffffff9fffffff37ffffffafcdefe7e1fc7ff9e67
407,0x3fffffffffffffff9ffffffffffff9fffffff37ffffffafcdefe7e1fc7fb9e67
408,0x3fffffffffffffff9ffffffffffff9fffffffb7ffffffafc5efe7e1fc7fb9e67
409,0x3fffffffffffffff9ffffffffffff9fffffffb7ffffffafc5efe7e1fc7fb8e67
410,0x3fffffffffffffff9ffffffffffff9fffffff37ffffffafc5efe7e1fc7fb9e67
411,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffeafc5efe7e1fc7fb8e67
412,0x3fffffffffffffff9ffffffffffff9fffffffb7fffffe2fc5efe7e1fc7fb8e67
413,0x3fffffffffffffff9fffeffffffff9fffffffb7ffffffafc5efe7e1fc7fb9e67
414,0x3fffffffffffffff9fffeffffffff9fffffffb7ffffffafc5efe7e1fc7fb8e67
415,0x3fffffffffffffff9fffeffffffff9fffffff37ffffffafc5efe7e1fc7fb9e67
416,0x3fffffffffffffff9fffeffffffff9fffffff377fffffafc5efe7e1fc7fb9e67
417,0x3fffffffffffffff9fffeffffffff9fffffff37ffffffafc5efe7e1fc7fb8e67
418,0x3fffffffffffffff9fffeffffffff9fffffff377fffffafc5efe7e1fc7fb8e67
419,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffeafc5efe7e1fc7fb8e67
420,0x3fffffffffffffff9fffeffffffff9fffffff37fffffeafc5efe7e1fc7fb8e67
421,0x3fffffffffffffff9fffeffffffff9fffffff377ffffeafc5efe7e1fc7fb8e67
422,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffe2fc5efe7e1fc7fb8e67
423,0x3fffffffffffffff9fffeffffffff9fffffffb77ffffe2fc5efe7e1fc7fb8e67
424,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffe2f45efe7e1fc7fb8e67
425,0x3fffffffffffffff9fffeffffffff9fffffff377ffffe2fc5efe7e1fc7fb8e67
426,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffe2f45efe7e1fe7f98e67
427,0x3fffffffffffffff9fffeffffffff9fffffffb7fffffe2f45efe7e1fc7f98e67
428,0x3fffffffffffffff9fffcffffffff9fffffff377fffffafc5efe7e1fc7fb9e67
429,0x3fffffffffffffff9fffcffffffff9fffffff377fffffafc5efe7e1fc7fb8e67
430,0x3fffffffffffffff9fffcffffffff9fffffff377ffffeafc5efe7e1fc7fb8e67
431,0x3fffffffffffffff9fffcffffffff9fffffffb77ffffe2fc5efe7e1fc7fb8e67
432,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffe2f45efe7e1fc7fb8e67
433,0x3fffffffffffffff9fffcffffffff9fffffffb77ffffe2f45efe7e1fc7fb8e67
434,0x3fffffffffffffff9fffcffffffff9fffffff377ffffe2fc5efe7e1fc7fb8e67
435,0x3fffffffffffffff9fffcffffffff9fffffff377ffffe2f45efe7e1fc7fb8e67
436,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffe2f45efe7e1fe7f98e67
437,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffe2f45efe7e1fc7f98e67
438,0x3fffffffffffffff9fffcffffffff9fffffffb7fffffc2f45efe7e1fe7f98e67
439,0x3fffffffffffffff9fffcffffffff9fffffff977ffffe2f45efe7e1fc7fb8e67
440,0x3fffffffffffffff9fffcffffffff9fffffff177ffffe2f45efe7e1fc7fb8e67
441,0x3fffffffffffffff9fffcffffffff9fffffff97fffffe2f45efe7e1fe7f98e67
442,0x3fffffffffffffff9fffcffffffff9fffffff97fffffe2f45efe7e1fc7f98e67
443,0x3fffffffffffffff9fffcffffffff9fffffff977ffffe2f45efe7e1fc7f98e67
444,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffe2f45efe7e1fc7fb8e67
445,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffe2f45e7e7e1fc7fb8e67
446,0x3fffffffffffffff9fffc7fffffff9fffffff177ffffe2f45efe7e1fc7fb8e67
447,0x3fffffffffffffff9fffc7fffffff9fffffff177ffffe2f45e7e7e1fc7fb8e67
448,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffe2f45efe7e1fc7f98e67
449,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffe2f45e7e7e1fc7f98e67
450,0x3fffffffffffffff9fffc7fffffff9fffffff177ffffe2f45e7e7e1fc7f98e67
451,0x3fffffffffffffff9fffc7fffffff9fffffff177feffe2f45e7e7e1fc7fb8e67
452,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc2f45efe7e1fe7f98e67
453,0x3fffffffffffffff9fffcffffffff9fffffff977ffffc2f45efe7e1fe7f98e67
454,0x3fffffffffffffff9fffcffffffff9fffffff977ffffc2f45efe7e1fc7f98e67
455,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc2745efe7e1fe7f98e67
456,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc2f45efe7e1fe7f98e67
457,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc2f45efe7e1fe7f98e67
458,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc2f45efe7e1fc7f98e67
459,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc2f45e7e7e1fc7f98e67
460,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc2745efe7e1fe7f98e67
461,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc2745efe7e1fe7f98e67
462,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc2745e7e7e1fe7f98e67
463,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc2745e7e7e1fc7f98e67
464,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc2745efe7e1fefd98e67
465,0x3fffffffffffffff9fffcffffffff9fffffff97fffffc2745efe7e1fe7d98e67
466,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc2745efe7e1fefd98e67
467,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc2745efe7e1fefd98e67
468,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0745efe7e1fefd98e67
469,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc0745efe7e1fefd98e67
470,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc0745e7e7e1fefd98e67
471,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc2745efe7e1fe7d98e67
472,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc2745efe7e1fe7d98e67
473,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc2745e7e7e1fe7d98e67
474,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc0745e7e7e1fe7d98e67
475,0x3fffffffffffffff9fffc7fffffff9fffffff137ffffe2f45e7e7e1fc7f98e67
476,0x3fffffffffffffff9fffc7fffffff9fffffff137feffe2f45e7e7e1fc7fb8e67
477,0x3fffffffffffffff9fffc7ffbffff9fffffff137feffe2f45e7e7e1fc7fb8e67
478,0x3fffffffffffffff9fffc7fffffff9fffffff137feffe2f45e7e7e1fc7f98e67
479,0x3fffffffffffffff9fffc7ffbffff9fffffff137feffe2f45e7e7e1fc7f98e67
480,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc2f45e7e7e1fc7f98e67
481,0x3fffffffffffffff9fffc7fffffff9fffffff137ffffc2f45e7e7e1fc7f98e67
482,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc2745e7e7e1fe7f98e67
483,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc2745e7e7e1fc7f98e67
484,0x3fffffffffffffff9fffc7fffffff9fffffff137feffc2f45e7e7e1fc7f98e67
485,0x3fffffffffffffff9fffc7ffbffff9fffffff137feffc2f45e7e7e1fc7f98e67
486,0x3fffffffffffffff9fffc7fffffff9fffffff937feffc2745e7e7e1fc7f98e67
487,0x3fffffffffffffff9fffc7fffffff9fffffff137feffc2745e7e7e1fc7f98e67
488,0x3fffffffffffffff9fffc7ffbffff9fffffff137feffc2745e7e7e1fc7f98e67
489,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc0745e7e7e1fefd98e67
490,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc2745e7e7e1fe7d98e67
491,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc0745e7e7e1fe7d98e67
492,0x3fffffffffffffff9fffc7fffffff9fffffff97fffffc0745efe7e1febd98e67
493,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc0745efe7e1febd98e67
494,0x3fffffffffffffff9fffc7fffffff9fffffff977ffffc0745e7e7e1febd98e67
495,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc0745e7e7e1febd98e67
496,0x3fffffffffffffff9fffc7fffffff9fffffff87fffffc0200efefe3febd98e63
497,0x3fffffffffffffff9fffc7fffffff9fffffff83fffffc0200efefe3febd98e63
498,0x3fffffffffffffff9fffc7fffffff9fffffff83fffffc0200e7efe3febd98e63
499,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0200e7efe3febd98e63
500,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc2744e7e7e1fc7f98e67
501,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc0744e7e7e1fc7f98e67
502,0x3fffffffffffffff9fffc7fffffff9fffffff937feffc2744e7e7e1fc7f98e67
503,0x3fffffffffffffff9fffc7ffbffff9fffffff937feffc2744e7e7e1fc7f98e67
504,0x3fffffffffffffff9fffc7ffbffff9fffffff837feffc2744e7e7e1fc7f98e67
505,0x3fffffffffffffff9fffc7fffffff9fffffff937feffc0744e7e7e1fc7f98e67
506,0x3fffffffffffffff9fffc7fffffff9fffffff837feffc0744e7e7e1fc7f98e67
507,0x3fffffffffffffff9fffc7ffbffff9fffffff837feffc0744e7e7e1fc7f98e67
508,0x3fffffffffffffff9bffc7ffbffff9fffffff937feffc2744e7e7e1fc7f98e67
509,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc2744e7e7e1fc7f98e67
510,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc0744e7e7e1fc7f98e67
511,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0744e7e7e1fc7f98e67
512,0x3fffffffffffffff9fffc7fffffff9fffffff137feffc2744e7e7e1fc7f98e67
513,0x3fffffffffffffff9fffc7ffbffff9fffffff137feffc2744e7e7e1fc7f98e67
514,0x3fffffffffffffff9bffc7ffbffff9fffffff137feffc2744e7e7e1fc7f98e67
515,0x3fffffffffffffff9bffc7ffbffff9fffffff137beffc2744e7e7e1fc7f98e67
516,0x3fffffffffffffff9bffc7ffbffff9fffffff037feffc2744e7e7e1fc7f98e67
517,0x3fffffffffffffff9bffc7ffbffff9fffffff037beffc2744e7e7e1fc7f98e67
518,0x3fffffffffffffff9bffc7ffbffff9fffffff037beffc0744e7e7e1fc7f98e67
519,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0740e7e7e1fc7f98e67
520,0x3fffffffffffffff9bffc7ffbffff9fffffff037beffc0740e7e7e1fc7f98e67
521,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc0740e7e7e1fc7f98e67
522,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc0744e7e7e1fefd98e67
523,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0744e7e7e1fefd98e67
524,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc0744e7e7e1fe7d98e67
525,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc0744e7e7e1fc7d98e67
526,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0744e7e7e1fe7d98e67
527,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0744e7e7e1fc7d98e67
528,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0740e7e7e1fefd98e67
529,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0740e7e7e1fe7d98e67
530,0x3fffffffffffffff9fffc7fffffff9fffffff837feffc0744e7e7e1fc7d98e67
531,0x3fffffffffffffff9fffc7ffbffff9fffffff837feffc0744e7e7e1fc7d98e67
532,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc0744e7e7e1fc7d98e67
533,0x3fffffffffffffff9fffc7fffffff9fffffff837feffc0740e7e7e1fe7d98e67
534,0x3fffffffffffffff9fffc7fffffff9fffffff837feffc0740e7e7e1fc7d98e67
535,0x3fffffffffffffff9bffc7fffffff9fffffff837feffc0740e7e7e1fe7d98e67
536,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc0740e7e7e1fe7d98e67
537,0x3fffffffffffffff9bffc7fffffff9fffffff837feffc0740e7e7e1fc7d98e67
538,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc0740e7e7e1fc7d98e67
539,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0740e7e7e1fc7d98e67
540,0x3fffffffffffffff9bffc7ffbffff9fffffff037beffc0740e7e7e1fc7d98e67
541,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc0740e7e7e1fc7d98e67
542,0x3fffffffffffffff9fffc7fffffff9fffffff937ffffc0744e7e7e1febd98e67
543,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0744e7e7e1febd98e67
544,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0740e7e7e1febd98e67
545,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0700e7e7e1fefd98e67
546,0x3fffffffffffffff9bffc7fffffff9fffffff837ffffc0700e7e7e1fefd98e67
547,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0700e7e7e1fe7d98e67
548,0x3fffffffffffffff9bffc7fffffff9fffffff837ffffc0700e7e7e1fe7d98e67
549,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0600e7e7e1fefd98e67
550,0x3fffffffffffffff9bffc7fffffff9fffffff837ffffc0600e7e7e1fefd98e67
551,0x3fffffffffffffff9bffc7fffffff9fffffff837feffc0700e7e7e1fe7d98e67
552,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc0700e7e7e1fe7d98e67
553,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0700e7e7e1fe7d98e67
554,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0700e7e7e1fc7d98e67
555,0x3fffffffffffffff9bffc7ffbffff9fff7fff837beffc0700e7e7e1fc7d98e67
556,0x3fffffffffffffff9bffc7ffbffff9fffffff037beffc0700e7e7e1fc7d98e67
557,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc0700e7e7e1fc7d98e67
558,0x3fffffffffffffff9bffc7fffffff9fffffff837feffc0600e7e7e1fefd98e67
559,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc0600e7e7e1fefd98e67
560,0x3fffffffffffffff9bffc7fffffff9fffffff837feffc0600e7e7e1fe7d98e67
561,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc0600e7e7e1fe7d98e67
562,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0600e7e7e1fe7d98e67
563,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0600e7e7e1fc7d98e67
564,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0200e7e7e1fe7d98e67
565,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0200e7e7e1fc7d98e67
566,0x3fffffffffffffff9bffc7ffbffff9fff7fff837beffc0600e7e7e1fc7d98e67
567,0x3fffffffffffffff9bffc7ffbffff9fff7fff837beffc0200e7e7e1fe7d98e67
568,0x3fffffffffffffff9bffc7ffbffff9fff7fff837beffc0200e7e7e1fc7d98e67
569,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc0600e7e7e1fc7d98e67
570,0x3fffffffffffffff9bffc7ffbffff9fff7fff037beffc0200e7e7e1fc7d98e67
571,0x3fffffffffffffff9bffc7ff9ffff9fff7fff837beffc0200e7e7e1fc7d98e67
572,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc0600e7e7e1fc7d98e67
573,0x3fffffffffffffff9bffc7ff9ffff9fff7fff037beffc0200e7e7e1fc7d98e67
574,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0700e7e7e1febd98e67
575,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0600e7e7e1febd98e67
576,0x3fffffffffffffff9fffc7fffffff9fffffff837ffffc0200e7e7e1febd98e67
577,0x3fffffffffffffff9bffc7fffffff9fffffff837ffffc0600e7e7e1febd98e67
578,0x3fffffffffffffff9bffc7fffffff9fffffff837ffffc0200e7e7e1febd98e67
579,0x3fffffffffffffff9bffc7fffffff9fffffff837feffc0600e7e7e1febd98e67
580,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc0600e7e7e1febd98e67
581,0x3fffffffffffffff9bffc7fffffff9fffffff837feffc0200e7e7e1febd98e67
582,0x3fffffffffffffff9bffc7ffbffff9fffffff837feffc0200e7e7e1febd98e67
583,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0200e7e7e1febd98e67
584,0x3fffffffffffffff9bffc7ffbffff9fff7fff837beffc0200e7e7e1febd98e67
585,0x3fffffffffffffff9bffc7ffbffff9fffffff837beffc0200e7e7e1fe3d98e67
586,0x3fffffffffffffff9bffc7ffbffff9fff7fff837beffc0200e7e7e1fe3d98e67
587,0x3fffffffffffffff9bffc7ffbffff9fff7fff837beffc0200e7e7e1fc3d98e67
588,0x3fffffffffffffff9bffc7ff9ffff9fff7fff837beffc0200e7e7e1febd98e67
589,0x3fffffffffffffff9bffc6ff9ffff9fff7fff837beffc0200e7e7e1febd98e67
590,0x3fffffffffffffff9bffc7ff9ffff9fff7fff837beffc0200e7e7e1fe3d98e67
