# The 27598 polygons of the memory-two arrangement drawn in Figures 1c, 2h-n and 3e-h (they draw its 22872 faces, the
# cells of m2_cells.csv), in the order of m2_faces_k4.npz, with the counts over the 65536 binary memory-two
# strategies on each.  The columns call a polygon a face, as the companion drawing does.
# Conventions: a game is (R, S, T, P) = (1, u, 1 + v, 0); the limit eps -> 0.  An atom is written
# efficient-stable-competitive; A_xyz is the number of strategies in atom xyz, in the order 000 100 010 001 110 011
# 111 (the atom 101 is empty everywhere, so the seven add up to the number of strategies).
# face: index 0..27597.  cell: the cell of m2_cells.csv the face lies in (a cell is one face, or, for 771 cells,
# several bands of it: the companion work cut them for a field it draws; every count below is constant on a cell).
# u, v: a game strictly inside the face (a convex combination of its vertices mapped to the plane, with the weights
# 1 + 0.1 sin(j + 1) of fig1.py; repr of a double).  quadrant: PD (u < 0 < v), SD (u, v > 0), SH (u, v < 0), HA
# (v < 0 < u).  wedge: W (u+v < 1, u-v < 1), S (u+v < 1, u-v > 1), N (u+v > 1, u-v < 1), E (u+v > 1, u-v > 1).
# nash: the number of stable strategies on the face (299 to 22069).  partners: efficient and stable (8 to 7639).
# A_000 ... A_111: the atoms.  case: the case number of Figure 1 (cases.csv), the set of non-empty atoms.
face,cell,u,v,quadrant,wedge,nash,partners,A_000,A_100,A_010,A_001,A_110,A_011,A_111,case
21355,16629,-2.0792804912686838,2.673964130629132,PD,W,415,8,55265,7631,0,2225,0,407,8,9
21356,16630,-2.0206854640354135,2.5565702269972226,PD,W,414,8,55265,7631,0,2226,0,406,8,9
21357,16631,-2.028934994519451,2.563315871716442,PD,W,415,8,55265,7631,0,2225,0,407,8,9
21358,16632,-2.0926451528301553,2.674645775449488,PD,W,429,8,55265,7631,0,2211,0,421,8,9
21359,16633,-2.0449653636914547,2.570452247960841,PD,W,429,8,55265,7631,0,2211,0,421,8,9
21360,16634,-2.0337584657534054,2.5263221347154743,PD,W,429,8,55265,7631,0,2211,0,421,8,9
21361,16635,-1.9723778600690152,2.378046392284547,PD,W,412,8,55265,7631,0,2228,0,404,8,9
21362,16636,-2.0141207880416814,2.466767619904408,PD,W,429,8,55265,7631,0,2211,0,421,8,9
21363,16637,-1.9255255383460659,2.2291575770283187,PD,W,408,8,55265,7631,0,2232,0,400,8,9
21364,16638,-1.9002613320525668,2.156698577240837,PD,W,408,8,55265,7631,0,2232,0,400,8,9
21365,16639,-1.8831692132229447,2.1073359962844855,PD,W,408,8,55265,7631,0,2232,0,400,8,9
21366,16640,-1.8636055473755373,2.0505812569515016,PD,W,408,8,55265,7631,0,2232,0,400,8,9
21367,16641,-1.8540684221599053,2.012590535785029,PD,W,408,8,55265,7631,0,2232,0,400,8,9
21368,16642,-1.8290973106827804,1.9630365396422704,PD,W,530,130,55265,7509,0,2232,122,400,8,3
21369,16643,-1.8356375620518792,1.9557355678930202,PD,W,532,130,55265,7509,0,2230,122,402,8,3
21370,16644,-1.8073421957447862,1.9161379889739993,PD,W,530,130,55265,7509,0,2232,122,400,8,3
21371,16645,-1.8190326329835436,1.9180701215789397,PD,W,532,130,55265,7509,0,2230,122,402,8,3
21372,16646,-1.8085480376487004,1.8916896273220518,PD,W,589,187,55265,7452,0,2230,179,402,8,3
21373,16647,-1.786529771547123,1.833514071162724,PD,W,589,187,55265,7452,0,2230,179,402,8,3
21374,16648,-1.787544974598413,1.8164560524702698,PD,W,595,187,55265,7452,0,2224,179,408,8,3
21375,16649,-1.7557676432321765,1.76384657854371,PD,W,589,187,55265,7452,0,2230,179,402,8,3
21376,16650,-1.762899252991591,1.7663556041444108,PD,W,595,187,55265,7452,0,2224,179,408,8,3
21377,16651,-2.1472872360382995,2.799455171282362,PD,W,417,8,55265,7631,0,2223,0,409,8,9
21378,16652,-2.1658892997092547,2.809609270528969,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21379,16653,-2.125705479253139,2.706199038529766,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21380,16654,-2.0908268619362183,2.6112426740622547,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21381,16655,-2.0699586008550943,2.5543989519860792,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21382,16656,-2.1981923727649675,2.8360336218185336,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21383,16657,-2.1673472583167124,2.7350395605553888,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21384,16658,-2.3057361261186933,2.9350764836921543,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21385,16659,-2.236534369460261,2.7839423578763394,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21386,16660,-2.3840634934821745,2.9952642607835047,PD,W,437,8,55265,7631,0,2203,0,429,8,9
21387,16661,-2.307661066665119,2.830748535890144,PD,W,437,8,55265,7631,0,2203,0,429,8,9
21388,16662,-2.2973296402163856,2.792757112148958,PD,W,437,8,55265,7631,0,2203,0,429,8,9
21389,16663,-2.3214623995827264,2.809138486992323,PD,W,439,8,55265,7631,0,2201,0,431,8,9
21390,16664,-2.137998438337075,2.650346528501924,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21391,16665,-2.1276483156020283,2.601918322264697,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21392,16666,-2.2002547417049128,2.7071781131545607,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21393,16667,-2.1900167099935315,2.6533081623349464,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21394,16668,-2.2321174664921735,2.6812210549420317,PD,W,437,8,55265,7631,0,2203,0,429,8,9
21395,16669,-2.2706287996439753,2.7063463078820593,PD,W,439,8,55265,7631,0,2201,0,431,8,9
21396,16670,-1.985612122639026,2.3421434262485263,PD,W,414,8,55265,7631,0,2226,0,406,8,9
21397,16671,-2.030656496832873,2.440868550466677,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21398,16672,-2.070214042982878,2.4514139662070193,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21399,16673,-2.1051531135645827,2.45298517832052,PD,W,437,8,55265,7631,0,2203,0,429,8,9
21400,16674,-2.1446893271547864,2.5488503195921,PD,W,431,8,55265,7631,0,2209,0,423,8,9
21401,16675,-2.1501909783087476,2.5262722249262772,PD,W,437,8,55265,7631,0,2203,0,429,8,9
21402,16676,-2.179805293465596,2.540018957465379,PD,W,439,8,55265,7631,0,2201,0,431,8,9
21403,16677,-1.9601113674311987,2.2585200053943986,PD,W,410,8,55265,7631,0,2230,0,402,8,9
21404,16678,-1.929968198195385,2.1759765056985754,PD,W,410,8,55265,7631,0,2230,0,402,8,9
21405,16679,-1.9108919334570567,2.123829846396851,PD,W,410,8,55265,7631,0,2230,0,402,8,9
21406,16680,-1.8939706958069855,2.075853150023063,PD,W,410,8,55265,7631,0,2230,0,402,8,9
21407,16681,-1.8990899749993346,2.070574585697204,PD,W,412,8,55265,7631,0,2228,0,404,8,9
21408,16682,-1.9827756056058001,2.268676323839887,PD,W,410,8,55265,7631,0,2230,0,402,8,9
21409,16683,-1.961416500346215,2.1963716726682776,PD,W,410,8,55265,7631,0,2230,0,402,8,9
21410,16684,-1.9718500638904353,2.1973094469315404,PD,W,412,8,55265,7631,0,2228,0,404,8,9
21411,16685,-1.9841668881621526,2.2002515062394803,PD,W,418,8,55265,7631,0,2222,0,410,8,9
21412,16686,-1.9296117571206026,2.1341002884216564,PD,W,410,8,55265,7631,0,2230,0,402,8,9
21413,16687,-1.9161296907378251,2.105602453428311,PD,W,410,8,55265,7631,0,2230,0,402,8,9
21414,16688,-1.940847697337578,2.140253373974703,PD,W,412,8,55265,7631,0,2228,0,404,8,9
21415,16689,-1.9164466163517049,2.09465290906626,PD,W,412,8,55265,7631,0,2228,0,404,8,9
21416,16690,-1.9725481686230308,2.157812498094652,PD,W,418,8,55265,7631,0,2222,0,410,8,9
21417,16691,-1.9543614120327781,2.1257094014766733,PD,W,418,8,55265,7631,0,2222,0,410,8,9
21418,16692,-2.033802963698386,2.336480262375173,PD,W,427,8,55265,7631,0,2213,0,419,8,9
21419,16693,-2.0527304447726777,2.3476639072062753,PD,W,433,8,55265,7631,0,2207,0,425,8,9
21420,16694,-2.058835137311713,2.3331400138258562,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21421,16695,-2.038363986344988,2.2412455168280534,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21422,16696,-2.151918652115061,2.4376916701525047,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21423,16697,-2.098853503527693,2.293716996694812,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21424,16698,-2.0094429018387716,2.180927512536641,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21425,16699,-1.8717623487075044,2.0303350995123672,PD,W,410,8,55265,7631,0,2230,0,402,8,9
21426,16700,-1.8801403399095824,2.0311691763286674,PD,W,412,8,55265,7631,0,2228,0,404,8,9
21427,16701,-1.8513111846117714,1.9658471983198313,PD,W,534,130,55265,7509,0,2228,122,404,8,3
21428,16702,-1.8568114991433606,1.9586238149603141,PD,W,540,130,55265,7509,0,2222,122,410,8,3
21429,16703,-1.8965836602112915,2.047587430887762,PD,W,412,8,55265,7631,0,2228,0,404,8,9
21430,16704,-1.9500785235735163,2.0618761625849786,PD,W,418,8,55265,7631,0,2222,0,410,8,9
21431,16705,-1.9200026030456863,1.9817164539908219,PD,W,540,130,55265,7509,0,2222,122,410,8,3
21432,16706,-2.044600822878046,2.206909227157588,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21433,16707,-2.077666762435587,2.230571066294809,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21434,16708,-2.0840235384550585,2.2214154284969103,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21435,16709,-2.031244698346856,2.191005638565187,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21436,16710,-2.016688375144258,2.103594850929301,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21437,16711,-2.057252502271642,2.206296844368038,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21438,16712,-2.042827222535238,2.1299321191069165,PD,W,435,8,55265,7631,0,2205,0,427,8,9
21439,16713,-1.8339915374477604,1.9252679435901698,PD,W,534,130,55265,7509,0,2228,122,404,8,3
21440,16714,-1.8444395248221614,1.9302379498352191,PD,W,540,130,55265,7509,0,2222,122,410,8,3
21441,16715,-1.8229810412659464,1.8994038675178162,PD,W,591,187,55265,7452,0,2228,179,404,8,3
21442,16716,-1.8330923200651779,1.9051400069340172,PD,W,597,187,55265,7452,0,2222,179,410,8,3
21443,16717,-1.9167977159984453,1.9615356157445227,PD,W,540,130,55265,7509,0,2222,122,410,8,3
21444,16718,-1.9146109687097508,1.9520297662937267,PD,W,597,187,55265,7452,0,2222,179,410,8,3
21445,16719,-2.441817838204835,3.051414376659443,PD,W,442,8,55265,7631,0,2198,0,434,8,9
21446,16720,-2.3604584824626005,2.88590924188471,PD,W,442,8,55265,7631,0,2198,0,434,8,9
21447,16721,-2.487061220163061,3.0670656022142153,PD,W,444,8,55265,7631,0,2196,0,436,8,9
21448,16722,-2.4117472940324305,2.921658032267251,PD,W,444,8,55265,7631,0,2196,0,436,8,9
21449,16723,-2.414259263850557,2.899073168584206,PD,W,444,8,55265,7631,0,2196,0,436,8,9
21450,16724,-2.474296645838982,2.937062568725323,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21451,16725,-2.3371546335228515,2.745455324446675,PD,W,444,8,55265,7631,0,2196,0,436,8,9
21452,16726,-2.4153611340337426,2.798588133157669,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21453,16727,-2.2759387251395293,2.6207015691166524,PD,W,444,8,55265,7631,0,2196,0,436,8,9
21454,16728,-2.397682238264978,2.7158500912800356,PD,W,473,8,55265,7631,0,2167,0,465,8,9
21455,16729,-2.229930477253981,2.505756225717971,PD,W,440,8,55265,7631,0,2200,0,432,8,9
21456,16730,-2.1481876840951095,2.3344448626491143,PD,W,440,8,55265,7631,0,2200,0,432,8,9
21457,16731,-2.320754752667089,2.5652507333634302,PD,W,473,8,55265,7631,0,2167,0,465,8,9
21458,16732,-2.2374572193726663,2.4144302520351024,PD,W,473,8,55265,7631,0,2167,0,465,8,9
21459,16733,-2.365226640948093,2.567833640881005,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21460,16734,-2.301859403449755,2.471643563313082,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21461,16735,-2.1268733928028998,2.2756469505210104,PD,W,440,8,55265,7631,0,2200,0,432,8,9
21462,16736,-2.104789269937916,2.2333470646928797,PD,W,440,8,55265,7631,0,2200,0,432,8,9
21463,16737,-2.056001196546885,2.1234917346491606,PD,W,440,8,55265,7631,0,2200,0,432,8,9
21464,16738,-2.197778239986734,2.3399634870237627,PD,W,473,8,55265,7631,0,2167,0,465,8,9
21465,16739,-2.1439774833887326,2.2551708914072077,PD,W,473,8,55265,7631,0,2167,0,465,8,9
21466,16740,-2.369761251254201,2.5320423893600372,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21467,16741,-2.2808555263467554,2.3969339639672227,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21468,16742,-2.2564605183883377,2.319407043424728,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21469,16743,-2.074967147735483,2.1321126215530692,PD,W,473,8,55265,7631,0,2167,0,465,8,9
21470,16744,-2.1661184521327512,2.1899078937936616,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21471,16745,-1.8155354331343478,1.882053829566813,PD,W,591,187,55265,7452,0,2228,179,404,8,3
21472,16746,-1.807668205012448,1.8421443247161906,PD,W,597,187,55265,7452,0,2222,179,410,8,3
21473,16747,-1.893095363239459,1.912009682181977,PD,W,597,187,55265,7452,0,2222,179,410,8,3
21474,16748,-1.3300957669886115,1.4005364431718774,PD,W,560,195,55265,7444,0,2267,187,365,8,3
21475,16749,-1.3274544037985623,1.3876945726389054,PD,W,560,195,55265,7444,0,2267,187,365,8,3
21476,16750,-1.3219726045069022,1.358797700718687,PD,W,560,195,55265,7444,0,2267,187,365,8,3
21477,16751,-1.311636056346661,1.3305004627817019,PD,W,664,299,55265,7340,0,2267,291,365,8,3
21478,16752,-1.3098761907703578,1.325660832446867,PD,W,664,299,55265,7340,0,2267,291,365,8,3
21479,16753,-1.3050153162287028,1.312293427457316,PD,W,664,299,55265,7340,0,2267,291,365,8,3
21480,16754,-1.4212964762979814,1.5017276324633577,PD,W,558,187,55265,7452,0,2261,179,371,8,3
21481,16755,-1.348779965302432,1.4524840465142408,PD,W,559,195,55265,7444,0,2268,187,364,8,3
21482,16756,-1.3588800694456264,1.4577370256608229,PD,W,560,195,55265,7444,0,2267,187,365,8,3
21483,16757,-1.3776435905410815,1.467500659358581,PD,W,561,195,55265,7444,0,2266,187,366,8,3
21484,16758,-1.3425649249601261,1.4380787398146038,PD,W,559,195,55265,7444,0,2268,187,364,8,3
21485,16759,-1.3461518025284507,1.424404291126809,PD,W,560,195,55265,7444,0,2267,187,365,8,3
21486,16760,-1.3656591492028134,1.4317453583902175,PD,W,561,195,55265,7444,0,2266,187,366,8,3
21487,16761,-1.399365813905004,1.4791465212105266,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21488,16762,-1.3792433932960013,1.4344119908194308,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21489,16763,-1.4146216509314908,1.4856617690655713,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21490,16764,-1.3983026606736593,1.44110476665054,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21491,16765,-1.3404993924129798,1.3915864810321672,PD,W,560,195,55265,7444,0,2267,187,365,8,3
21492,16766,-1.353878092667202,1.3958699611734786,PD,W,561,195,55265,7444,0,2266,187,366,8,3
21493,16767,-1.3376596504225766,1.3681807159336319,PD,W,560,195,55265,7444,0,2267,187,365,8,3
21494,16768,-1.3451734496554282,1.3699146696027513,PD,W,561,195,55265,7444,0,2266,187,366,8,3
21495,16769,-1.3624569971745133,1.3983205109089405,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21496,16770,-1.3502806929667241,1.3710932642130502,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21497,16771,-1.385259637303316,1.4047516300577554,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21498,16772,-1.3662572161379747,1.3727703608715103,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21499,16773,-1.4427023926877531,1.5101713207137486,PD,W,558,187,55265,7452,0,2261,179,371,8,3
21500,16774,-1.4364732901740853,1.48857935744171,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21501,16775,-1.4251750231330564,1.4505105982458935,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21502,16776,-1.4810009462793092,1.523518960120971,PD,W,559,187,55265,7452,0,2260,179,372,8,3
21503,16777,-1.5081445530415436,1.5433194628021736,PD,W,567,187,55265,7452,0,2252,179,380,8,3
21504,16778,-1.5224615467242193,1.5511982781415623,PD,W,571,187,55265,7452,0,2248,179,384,8,3
21505,16779,-1.4678528285402792,1.494102220211296,PD,W,567,195,55265,7444,0,2260,187,372,8,3
21506,16780,-1.4612963029738595,1.4690446992947896,PD,W,567,195,55265,7444,0,2260,187,372,8,3
21507,16781,-1.6145984415268166,1.627538067878164,PD,W,585,187,55265,7452,0,2234,179,398,8,3
21508,16782,-1.557181272409724,1.5689590758321543,PD,W,585,187,55265,7452,0,2234,179,398,8,3
21509,16783,-1.4111691157031394,1.416023837933054,PD,W,566,195,55265,7444,0,2261,187,371,8,3
21510,16784,-1.64082678479583,1.6450236300575063,PD,W,585,187,55265,7452,0,2234,179,398,8,3
21511,16785,-1.7123052546338888,1.7076239318566602,PD,W,584,187,55265,7452,0,2235,179,397,8,3
21512,16786,-1.739303050436324,1.7245338243518769,PD,W,590,187,55265,7452,0,2229,179,403,8,3
21513,16787,-1.7572598521223846,1.7442056401461887,PD,W,591,187,55265,7452,0,2228,179,404,8,3
21514,16788,-2.1870394159180084,2.1632499742570976,PD,W,473,8,55265,7631,0,2167,0,465,8,9
21515,16789,-2.297804851240253,2.2380275158843217,PD,W,475,8,55265,7631,0,2165,0,467,8,9
21516,16790,-2.294190436583165,2.188118328691925,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21517,16791,-1.7904787652956253,1.7872005765733638,PD,W,593,187,55265,7452,0,2226,179,406,8,3
21518,16792,-1.7781297027151395,1.7592428102806126,PD,W,593,187,55265,7452,0,2226,179,406,8,3
21519,16793,-1.8941151388308575,1.8733820534137586,PD,W,593,187,55265,7452,0,2226,179,406,8,3
21520,16794,-1.9406342609362155,1.8957266306996696,PD,W,597,187,55265,7452,0,2222,179,410,8,3
21521,16795,-1.8350405411865411,1.7871970380454838,PD,W,593,187,55265,7452,0,2226,179,406,8,3
21522,16796,-1.8878612154585677,1.815348029869158,PD,W,597,187,55265,7452,0,2222,179,410,8,3
21523,16797,-1.9584798160349997,1.9086711397985245,PD,W,622,187,55265,7452,0,2197,179,435,8,3
21524,16798,-2.1316984071887255,2.0740558761339276,PD,W,473,8,55265,7631,0,2167,0,465,8,9
21525,16799,-2.2572130662611807,2.146445111337283,PD,W,475,8,55265,7631,0,2165,0,467,8,9
21526,16800,-2.280495580296293,2.1594830348882312,PD,W,477,8,55265,7631,0,2163,0,469,8,9
21527,16801,-2.1232017845941202,2.055363306425796,PD,W,501,36,55265,7603,0,2167,28,465,8,3
21528,16802,-2.2342793841624946,2.1065432783536187,PD,W,503,36,55265,7603,0,2165,28,467,8,3
21529,16803,-2.261212882198231,2.1186514290330942,PD,W,505,36,55265,7603,0,2163,28,469,8,3
21530,16804,-1.9701891335588566,1.9124539558081557,PD,W,625,187,55265,7452,0,2194,179,438,8,3
21531,16805,-1.9908563914849684,1.9288899790336482,PD,W,625,187,55265,7452,0,2194,179,438,8,3
21532,16806,-2.1315275661545936,2.0346684409255733,PD,W,501,36,55265,7603,0,2167,28,465,8,3
21533,16807,-2.190332480703211,2.030694253157883,PD,W,503,36,55265,7603,0,2165,28,467,8,3
21534,16808,-2.0602520918239486,1.9587492249433476,PD,W,652,187,55265,7452,0,2167,179,465,8,3
21535,16809,-2.221426169716854,2.084027834943036,PD,W,503,36,55265,7603,0,2165,28,467,8,3
21536,16810,-2.235207527143292,2.0680212395799016,PD,W,505,36,55265,7603,0,2163,28,469,8,3
21537,16811,-1.3112569033493662,1.3053683050890068,PD,W,660,299,55265,7340,0,2271,291,361,8,3
21538,16812,-1.286746961079792,1.2567767639587801,PD,W,660,299,55265,7340,0,2271,291,361,8,3
21539,16813,-1.3225926609205652,1.3094259514315927,PD,W,660,299,55265,7340,0,2271,291,361,8,3
21540,16814,-1.2995292259502111,1.2595170228955135,PD,W,660,299,55265,7340,0,2271,291,361,8,3
21541,16815,-1.3259723240800072,1.310654919853208,PD,W,665,299,55265,7340,0,2266,291,366,8,3
21542,16816,-1.3306834641161718,1.3123680616845403,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21543,16817,-1.3097992668028793,1.2615525365288918,PD,W,665,299,55265,7340,0,2266,291,366,8,3
21544,16818,-1.3251394677693378,1.2673134982902727,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21545,16819,-1.3713041416579754,1.3636870740882474,PD,W,562,195,55265,7444,0,2265,187,367,8,3
21546,16820,-1.3699646597549866,1.3453900736484485,PD,W,562,195,55265,7444,0,2265,187,367,8,3
21547,16821,-1.3682563420613727,1.3379873636427868,PD,W,562,195,55265,7444,0,2265,187,367,8,3
21548,16822,-1.3588525289812816,1.3233875955782735,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21549,16823,-1.357266416235329,1.2747475452966528,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21550,16824,-1.3652097921083435,1.2523147446053278,PD,W,667,299,55265,7340,0,2264,291,368,8,3
21551,16825,-1.2466005553380426,1.171526854136712,PD,W,659,299,55265,7340,0,2272,291,360,8,3
21552,16826,-1.259730795229023,1.1993061923662907,PD,W,660,299,55265,7340,0,2271,291,361,8,3
21553,16827,-1.273617867215459,1.2007283624017493,PD,W,660,299,55265,7340,0,2271,291,361,8,3
21554,16828,-1.2420139331516562,1.1569976319154684,PD,W,659,299,55265,7340,0,2272,291,360,8,3
21555,16829,-1.2475910279843987,1.1574631940746327,PD,W,659,299,55265,7340,0,2272,291,360,8,3
21556,16830,-1.2592712670678061,1.1656415724201843,PD,W,660,299,55265,7340,0,2271,291,361,8,3
21557,16831,-1.2933612149539528,1.2108761763816847,PD,W,665,299,55265,7340,0,2266,291,366,8,3
21558,16832,-1.3190853256817878,1.2236910706769615,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21559,16833,-1.2813093115371297,1.175565744358025,PD,W,665,299,55265,7340,0,2266,291,366,8,3
21560,16834,-1.3155710451534737,1.192198965700737,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21561,16835,-1.2334345462357574,1.1371270581171296,PD,W,659,299,55265,7340,0,2272,291,360,8,3
21562,16836,-1.2406698100708193,1.1354829730272957,PD,W,659,299,55265,7340,0,2272,291,360,8,3
21563,16837,-1.2545009372071692,1.1460584333889543,PD,W,660,299,55265,7340,0,2271,291,361,8,3
21564,16838,-1.2733228600192048,1.1491222985413716,PD,W,665,299,55265,7340,0,2266,291,366,8,3
21565,16839,-1.311651593772415,1.164716668465906,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21566,16840,-1.2269516800482216,1.0957451994527663,PD,W,831,471,55265,7168,0,2272,463,360,8,3
21567,16841,-1.2438849171911652,1.0954593251552123,PD,W,836,471,55265,7168,0,2267,463,365,8,3
21568,16842,-1.2656349683243033,1.1142098840450299,PD,W,837,471,55265,7168,0,2266,463,366,8,3
21569,16843,-1.302539174302698,1.1351390773501169,PD,W,838,471,55265,7168,0,2265,463,367,8,3
21570,16844,-1.3221477105871648,1.1408747088968816,PD,W,846,471,55265,7168,0,2257,463,375,8,3
21571,16845,-1.3290935425858748,1.1455052635626881,PD,W,847,471,55265,7168,0,2256,463,376,8,3
21572,16846,-1.3475946718796563,1.2371944291543693,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21573,16847,-1.3417537009660667,1.2054668732891787,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21574,16848,-1.3627556600548953,1.2441503585748348,PD,W,667,299,55265,7340,0,2264,291,368,8,3
21575,16849,-1.3523606425262695,1.2123240341511632,PD,W,667,299,55265,7340,0,2264,291,368,8,3
21576,16850,-1.3496463482212668,1.1938457023701636,PD,W,675,299,55265,7340,0,2256,291,376,8,3
21577,16851,-1.3350025422890255,1.175642519855652,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21578,16852,-1.3375379548384088,1.1764226467939236,PD,W,667,299,55265,7340,0,2264,291,368,8,3
21579,16853,-1.3433557717192233,1.1767494023902914,PD,W,675,299,55265,7340,0,2256,291,376,8,3
21580,16854,-1.339162152093162,1.1557009676338423,PD,W,847,471,55265,7168,0,2256,463,376,8,3
21581,16855,-1.2167470547016594,1.0668888910590069,PD,W,831,471,55265,7168,0,2272,463,360,8,3
21582,16856,-1.2069537165436712,1.0567014585396506,PD,W,831,471,55265,7168,0,2272,463,360,8,3
21583,16857,-1.2362356903725074,1.0763362581085678,PD,W,836,471,55265,7168,0,2267,463,365,8,3
21584,16858,-1.4654610169351292,1.4592192532321575,PD,W,563,195,55265,7444,0,2264,187,368,8,3
21585,16859,-1.5668744826516552,1.5500400448637182,PD,W,581,187,55265,7452,0,2238,179,394,8,3
21586,16860,-1.599215047000492,1.5429251451217807,PD,W,583,187,55265,7452,0,2236,179,396,8,3
21587,16861,-1.5495033761948473,1.5111510422243066,PD,W,581,187,55265,7452,0,2238,179,394,8,3
21588,16862,-1.5882380195897023,1.5165919196689235,PD,W,583,187,55265,7452,0,2236,179,396,8,3
21589,16863,-1.4852693228207572,1.4646408658528103,PD,W,571,195,55265,7444,0,2256,187,376,8,3
21590,16864,-1.4945175119644933,1.4680038437232599,PD,W,575,195,55265,7444,0,2252,187,380,8,3
21591,16865,-1.5330886162347046,1.4837239395626898,PD,W,589,195,55265,7444,0,2238,187,394,8,3
21592,16866,-1.5773148154615824,1.491081860386736,PD,W,591,195,55265,7444,0,2236,187,396,8,3
21593,16867,-1.4160846025487412,1.4112298803188266,PD,W,562,195,55265,7444,0,2265,187,367,8,3
21594,16868,-1.4040275955839583,1.381870843281174,PD,W,562,195,55265,7444,0,2265,187,367,8,3
21595,16869,-1.4450782219051888,1.4235619955470724,PD,W,563,195,55265,7444,0,2264,187,368,8,3
21596,16870,-1.4303508281873694,1.3883950647592453,PD,W,563,195,55265,7444,0,2264,187,368,8,3
21597,16871,-1.4714885915327627,1.4315565405072352,PD,W,571,195,55265,7444,0,2256,187,376,8,3
21598,16872,-1.4573007215669667,1.3970801394056436,PD,W,571,195,55265,7444,0,2256,187,376,8,3
21599,16873,-1.4892141370364904,1.4366235550269426,PD,W,575,195,55265,7444,0,2252,187,380,8,3
21600,16874,-1.4842762316173725,1.4060343584371024,PD,W,575,195,55265,7444,0,2252,187,380,8,3
21601,16875,-1.5230184231525543,1.4470501146681973,PD,W,589,195,55265,7444,0,2238,187,394,8,3
21602,16876,-1.5637452950905142,1.4595071893391163,PD,W,591,195,55265,7444,0,2236,187,396,8,3
21603,16877,-1.511991569247123,1.4144679177298043,PD,W,589,195,55265,7444,0,2238,187,394,8,3
21604,16878,-1.5502880996036466,1.4268509155717521,PD,W,591,195,55265,7444,0,2236,187,396,8,3
21605,16879,-1.3951248184609717,1.3536514005565334,PD,W,562,195,55265,7444,0,2265,187,367,8,3
21606,16880,-1.39133599782497,1.3410504554688134,PD,W,562,195,55265,7444,0,2265,187,367,8,3
21607,16881,-1.3874571916302385,1.327840147937646,PD,W,666,299,55265,7340,0,2265,291,367,8,3
21608,16882,-1.379969535840602,1.3020971081135506,PD,W,666,299,55265,7340,0,2265,291,367,8,3
