# The Wright-Fisher run m2_N100: memory two (65536 strategies), N = 100, beta = 3, mu = 1e-4, eps = 1e-4, uniform mutants,
# 10 replicates per game of 1e8 generations, the second half of each sampled; the run the paper draws in SI Figures 4 and 5 (rows d-f) and SI Figure 3 a-h.
# Source (not deposited): DiskM2WF/Data/dw2_e4{.idx,.bin,.win} (the Cannon kit dw2, job 45049704); atoms: the exact eps -> 0 classification (DiskM2WF/Opt/exact.py: BinM2NE1's census for stability, the ca17 rival mask, self-play efficiency).
# Written by provenance/four-runs/reduce_runs.py through the loader of the published figures (wfdata.load).
# 
# Columns (one row per game, ipt order 0..511; the games are data/games/games.csv):
#   ipt          the game's index (gid = 2000 + ipt in the packs)
#   isl          the game's task index in the Cannon array of the run (runs.csv)
#   seed1        the seed of its first replicate; replicate r = 1..10 ran on seed1 + r - 1
#   u, v         the game, (R, S, T, P) = (1, u, 1 + v, 0), as the pack gives it (equal to games.csv bit for bit)
#   emax         Emax = max(R, (S + T)/2), from the pack
#   pay          the mean per-round payoff of the population over the sampled halves of the ten replicates
#   E            the realised efficiency, the pack's mean of pay/Emax over the replicates: the left column of
#                Figure 4 / SI Figure 4 (black where E < 0)
#   efsd         the s.d. of pay/Emax over the ten replicates
#   nrep         replicates found (10 at every game)
#   S_000..S_111 the share of the population (time x individuals, second half of each replicate, ten replicates
#                pooled) held by the strategies of each atom, efficient-stable-competitive, in the eps -> 0
#                classification; the seven add to 1 (101 is empty): the atom panels of SI Figures 2 and 3
#   N_000..N_111 the number of strategies of the space in each atom at the game (they add to 65536)
#   P_eff, P_nash, P_comp   the share of the population with each property, the sum of S over its atoms
#                (efficient 100+110+111, stable 010+110+011+111, competitive 001+011+111): Figure 5 / SI Figure 5
#   abundant     the integer code 4e+2n+c of the most abundant atom (largest S among the atoms with N > 0):
#                the middle column of Figure 4 / SI Figure 4 and panels h, p of SI Figures 2 and 3
#   enriched     the integer code of the most enriched atom (largest S/N among the atoms with N > 0):
#                the right column of Figure 4 / SI Figure 4
#   neff         the effective number of strategies, 1/sum_s pi(s)^2, pi the pooled abundance of each strategy
#   maxpi        the largest pi(s), the share of the most abundant single strategy
#   top          that strategy (memory-two genome code 0..65535, as in the census; ALLD 0, ALLC 65535)
ipt,isl,seed1,u,v,emax,pay,E,efsd,nrep,S_000,S_100,S_010,S_001,S_110,S_011,S_111,N_000,N_100,N_010,N_001,N_110,N_011,N_111,P_eff,P_nash,P_comp,abundant,enriched,neff,maxpi,top
384,2520,9025191,6.3798828125,2.3837890625,4.8818359375,4.8419988827,0.99183973912,0.007733531,10,0.025333633409038596,0.005082071389327601,0.0,0.001521303222192423,0.923575760848719,0.0,0.044487231130722504,59904,1504,0,2560,1488,0,80,0.973145063368769,0.9680629919794415,0.04600853435291493,6,6,135.88223833726366,0.01951635067556752,11332
385,2523,9025221,-6.3466796875,2.5634765625,1.0,0.40842956023,0.40842956023,0.05185597,10,0.14839638180728754,0.022174609716977305,0.11212706783820871,0.05342166983931388,0.28742493542679554,0.3424340633812515,0.034021271990165775,55125,7523,140,1645,108,987,8,0.34362081713393866,0.7760073386364215,0.42987700521073113,3,7,453.49807486553755,0.011501189326480935,19079
386,2526,9025251,2.962890625,-6.2099609375,1.0,0.99463742333,0.99463742333,0.0005761044,10,0.006019938244607135,0.027272075791892097,0.0,0.0006840598418442179,0.3787425165804582,0.0,0.5872814095411983,56776,4862,0,1121,1258,0,1519,0.9932960019135486,0.9660239261216566,0.5879654693830425,7,7,1002.9897721508107,0.0035158272373233177,29975
387,2529,9025281,2.0205078125,6.6142578125,4.8173828125,4.724461067,0.98071115601,0.01204821,10,0.04467455816403818,0.010118938073423612,0.0,0.0033163517450068934,0.8600298039543728,0.0,0.08186034806315852,59904,1856,0,2560,1136,0,80,0.9520090900909549,0.9418901520175313,0.08517669980816542,6,7,111.08958131029374,0.03220732880095572,52555
388,2532,9025311,-5.98828125,-3.5302734375,1.0,0.96372413655,0.96372413655,0.1052188,10,0.0001808374799384469,0.0,0.10000688561842758,6.663220000012134e-06,0.8980163945132736,1.5828600132418023e-06,0.0017876363083469524,41822,0,13443,1645,7631,987,8,0.8998040308216206,0.9998124993000616,0.0017958823883602064,6,7,744.5625773984129,0.012626342478629841,31870
389,2535,9025341,6.8359375,-1.44921875,3.193359375,3.0451855841,0.95359940003,0.01019264,10,0.0833232752488752,0.038544503666936125,0.0,0.04005865182992034,0.46712162355938874,0.011288888913465571,0.35966305678141397,59904,2816,0,2215,176,345,80,0.8653291840077388,0.8380735692542682,0.4110105975247999,6,7,142.43958594057793,0.0246476996135243,49061
390,2538,9025371,-4.0830078125,5.7158203125,1.31640625,1.1772059459,0.89425733577,0.0267856,10,0.10835920154341187,0.010943563660957913,0.0,0.05327882421076393,0.0,0.027964491514419862,0.7994539190704466,59904,2992,0,2109,0,451,80,0.8103974827314046,0.8274184105848664,0.8806972347956303,7,7,82.6304278760382,0.029726684041721362,20234
391,2541,9025401,-0.85546875,-7.009765625,1.0,0.9973966569,0.9973966569,0.0001131665,10,0.00018567344005498827,0.0,1.55298401200732e-05,1.4851059987055258e-05,0.7879319190838892,0.0,0.21185202657594882,46964,0,9812,1121,6120,0,1519,0.999783945659838,0.9997994754999581,0.21186687763593587,6,7,759.9492530445614,0.009350321256009996,36345
392,2544,9025431,5.3935546875,4.615234375,5.50439453125,5.5007558391,0.99933894779,4.033982e-05,10,0.00048185326110311344,0.5750578738318057,0.0,1.9142060037847382e-05,0.39048205971093297,0.0,0.033959071136120296,59904,1504,0,2560,1488,0,80,0.999499004678859,0.42444113084705326,0.033978213196158145,4,7,47.28081570280283,0.09123694929776527,8930
393,2547,9025461,-7.1328125,0.2421875,1.0,0.70901313977,0.70901313977,0.0460021,10,0.07484157310678045,0.014377944534863055,0.17634540098108734,0.018508515214263197,0.6083626581563241,0.09780688915761819,0.009757018849063662,54213,4899,1052,1645,2732,987,8,0.6324976215402508,0.8922719671440932,0.12607242322094506,6,7,615.4011912449927,0.009007246237456494,34859
394,2550,9025491,5.123046875,-5.0224609375,1.0,0.99418417894,0.99418417894,0.0003838324,10,0.014931615767813461,0.04494354246977902,0.0,0.004384540168798716,0.01186776448681585,0.0,0.9238725371067928,56776,6090,0,1121,30,0,1519,0.9806838440633877,0.9357403015936087,0.9282570772755916,7,7,815.7423158251064,0.004625061991766721,44671
395,2553,9025521,-0.38671875,7.203125,3.908203125,3.7799193848,0.96717577464,0.00711453,10,0.06293813169045759,0.03858983099472857,0.0,0.019833872587036044,0.6209305038457156,0.0014562488120288745,0.25625141207003344,59904,2752,0,2442,240,118,80,0.9157717469104776,0.8786381647277779,0.2775415334690984,6,7,162.6113058904096,0.018175940966690042,18988
396,2556,9025551,-4.6044921875,-5.6025390625,1.0,0.99677246942,0.99677246942,0.0001141609,10,0.00017522349984159158,0.0,2.0986100152594705e-05,6.663599993780357e-06,0.9992923499643417,1.5556600116388967e-06,0.0005032211756588095,41822,0,13443,1645,7631,987,8,0.9997955711400005,0.9998181129001646,0.0005114404356642288,6,6,801.5886354370795,0.006307174446906805,36793
397,2559,9025581,7.21875,1.0263671875,4.62255859375,4.5211318709,0.97805831536,0.02661563,10,0.05032827150333981,0.008203234202050942,0.0,0.006055191667109055,0.8382517368444858,0.0,0.09716156578301446,59904,1984,0,2560,1008,0,80,0.9436165368295513,0.9354133026275003,0.10321675745012351,6,7,138.64032655904717,0.022519761665100717,23885
398,2562,9025611,-6.048828125,4.142578125,1.0,0.13003579249,0.13003579249,0.02330067,10,0.2787092183515398,0.03888822658735199,0.0,0.15088452172984784,0.0,0.48286879356800794,0.04864923976325258,55265,7631,0,1811,0,821,8,0.08753746635060458,0.5315180333312606,0.6824025550611084,3,7,1301.880595887837,0.010421827423444599,23175
399,2565,9025641,1.671875,-7.1806640625,1.0,0.99480706181,0.99480706181,0.0006438138,10,0.0042721960671590654,0.010248995802402728,0.0,0.00029891917854349783,0.4536628217713988,0.0,0.5315170671804959,56776,4156,0,1121,1964,0,1519,0.9954288847542974,0.9851798889518947,0.5318159863590394,7,7,1037.6319935393535,0.0032710295657501446,41847
400,2568,9025671,3.6376953125,6.458984375,5.54833984375,5.513245411,0.99367478672,0.007549961,10,0.017508049107443874,0.0029603418498401098,0.0,0.00041550746573641706,0.9678700937024431,0.0,0.011246007874536442,59904,1504,0,2560,1488,0,80,0.9820764434268197,0.9791161015769796,0.01166151534027286,6,6,104.42365889924213,0.026485554879097928,56981
401,2571,9025701,-7.083984375,-2.318359375,1.0,0.96371031351,0.96371031351,0.1052405,10,0.00017662030003009146,0.0,0.10000798323319657,6.419699998184226e-06,0.8982664028235797,1.6531800120316134e-06,0.001540920763183335,41822,0,13443,1645,7631,987,8,0.8998073235867631,0.9998169599999717,0.0015489936431935507,6,7,673.1263293638815,0.0111103924150428,37710
402,2574,9025731,6.828125,-3.0927734375,2.36767578125,2.1622472579,0.91323621039,0.02084731,10,0.11542015255100013,0.043886141795285674,0.0,0.09635612639447086,0.0,0.03718292825050634,0.7071546510087372,59904,2992,0,1999,0,561,80,0.7510407928040229,0.7443375792592435,0.8406937056537144,7,7,105.43210821531964,0.02650070933441814,49061
403,2577,9025761,-2.9619140625,6.931640625,2.48486328125,2.2563225694,0.90802684657,0.01688468,10,0.11589157406342308,0.06500224400470088,0.0,0.057538803513391835,0.0,0.012824782222024574,0.7487425961964596,59904,2992,0,2262,0,298,80,0.8137448402011604,0.7615673784184841,0.819106181931876,7,7,93.6088027356781,0.030536184124541038,18955
404,2580,9025791,-2.5126953125,-7.15234375,1.0,0.99697750283,0.99697750283,9.636188e-05,10,0.00017508754001395484,0.0,2.2469120191878617e-05,1.4314659974488512e-05,0.7876677976346305,0.0,0.2121203310451894,42372,0,14404,1121,6120,0,1519,0.9997881286798198,0.9998105978000118,0.21213464570516388,6,7,861.4770174628081,0.005458124449649448,23545
405,2583,9025821,6.7216796875,3.5966796875,5.6591796875,5.6324983457,0.99528529869,0.007351243,10,0.01856319454913444,0.017261008707336867,0.0,0.0005980526651279869,0.9510797129572998,0.0,0.012498031121100862,59904,1504,0,2560,1488,0,80,0.9808387527857374,0.9635777440784006,0.013096083786228849,6,6,72.36446355921804,0.04622835285593888,54467
406,2586,9025851,-7.4287109375,1.8994140625,1.0,0.37634637731,0.37634637731,0.03812386,10,0.11187273843070468,0.019214510644658973,0.3300310378712219,0.04011130014032845,0.22957197242597133,0.2507206550759565,0.018477785411158267,54566,7280,699,1645,351,987,8,0.2672642684817886,0.8288014507843079,0.30930974062744315,2,7,406.0507419967402,0.020910814415931078,23118
407,2589,9025881,4.2197265625,-6.4560546875,1.0,0.99264964692,0.99264964692,0.0005944385,10,0.009810864103311796,0.0327979235357412,0.0,0.0016075535576149642,0.1630863513328749,0.0,0.7926973074704571,56776,5017,0,1121,1103,0,1519,0.9885815823390732,0.9557836588033319,0.7943048610280721,7,7,888.5916732222089,0.00464873947100349,22079
408,2592,9025911,1.2568359375,7.654296875,4.95556640625,4.8357330751,0.97581843903,0.01093019,10,0.048057558536295404,0.008507218218267854,0.0,0.007214544499245686,0.8339637574501784,0.0,0.10225692129601271,59904,1984,0,2560,1008,0,80,0.9447278969644589,0.9362206787461911,0.1094714657952584,6,7,130.9703751670451,0.028227145004487898,54724
409,2595,9025941,-6.1328125,-4.8232421875,1.0,0.8967628694,0.8967628694,0.1606449,10,0.00016067391971296885,0.0,0.29997823816974645,6.050599989402038e-06,0.6998528402505485,1.5572200112850892e-06,6.398399913757345e-07,41822,0,13443,1645,7631,987,8,0.6998534800905398,0.9998332754802975,8.247659992062862e-06,6,6,604.4999378513621,0.010113067913522922,30008
410,2598,9025971,7.826171875,-0.58984375,4.1181640625,3.9938580363,0.9698151836,0.00528288,10,0.05989096120153174,0.03806885012135506,0.0,0.01997209915279946,0.7041750537592655,0.005974060806755449,0.1719189749582929,59904,2656,0,2259,336,301,80,0.9141628788389135,0.8820680895243138,0.1978651349178478,6,7,157.69189387267306,0.025846835200014826,24213
411,2601,9026001,-5.404296875,5.755859375,1.0,0.41663939146,0.41663939146,0.02643013,10,0.42360942136037893,0.030679907626584676,0.0,0.20273408282275837,0.0,0.23199707971761674,0.11097950847266126,55265,7631,0,2117,0,515,8,0.14165941609924593,0.342976588190278,0.5457106710130364,0,7,351.0123750745071,0.041047804007326216,19079
412,2604,9026031,0.09765625,-7.9423828125,1.0,0.99742931392,0.99742931392,7.631607e-05,10,0.00021719216023347596,0.0,6.045600038101369e-06,1.7058079948741293e-05,0.7357979024499623,0.0,0.2639618017098173,53037,0,3739,1121,6120,0,1519,0.9997597041597797,0.9997657497598178,0.26397885978976604,6,7,965.3013225967494,0.0064654196601434,52665
413,2607,9026061,5.32421875,5.9580078125,6.14111328125,6.0945973911,0.99242549551,0.003141553,10,0.04106457918336428,0.151018826309839,0.0,0.0011858691619081217,0.7680082485076511,0.0,0.03872247683723726,59904,1504,0,2560,1488,0,80,0.9577495516547274,0.8067307253448884,0.03990834599914538,6,6,127.91006318503186,0.02859829363035515,8956
414,2610,9026091,-7.9990234375,-0.8017578125,1.0,0.9761361093,0.9761361093,0.01159099,10,0.0029799457581165282,0.0,0.03573285579625504,3.2256060959883026e-05,0.9600209178556425,0.0010914859334907304,0.00014253859553539468,46929,0,8336,1645,7631,987,8,0.9601634564511778,0.9969877981809236,0.001266280589986008,6,6,713.0983482335477,0.006338027776835834,59897
415,2613,9026121,6.4794921875,-4.841796875,1.31884765625,1.2371594509,0.93806092387,0.0123686,10,0.05863565557184344,0.005181125129846608,0.0,0.19583836480953434,0.0,0.08505070491885625,0.6552941495699192,59904,2992,0,1870,0,690,80,0.6604752746997657,0.7403448544887754,0.9361832192983097,7,7,114.91559126097208,0.03430819505922946,44813
416,2616,9026151,-1.5166015625,7.99609375,3.73974609375,3.5791079859,0.95704571812,0.01509332,10,0.06949153430975627,0.026022327101944243,0.0,0.025784589132560376,0.5791285877353308,0.004641038129388207,0.2949319235910202,59904,2816,0,2306,176,254,80,0.9000828384282953,0.8787015494557393,0.3253575508529688,6,7,142.3734750999313,0.02600537611137286,18053
417,2619,9026181,-4.3095703125,-6.962890625,1.0,0.99657935816,0.99657935816,0.0001038582,10,0.00017554625976757505,0.0,2.2488020148844167e-05,1.4862659925935788e-05,0.7747872339396946,0.0,0.2249998691204631,42346,0,14430,1121,6120,0,1519,0.9997871030601577,0.9998095910803065,0.22501473178038903,6,7,942.0272768193419,0.0049509266327178655,37471
418,2622,9026211,7.9306640625,2.2373046875,5.583984375,5.4907758216,0.98330787711,0.01406408,10,0.04352916831051357,0.017321592253889413,0.0,0.0036362212365914073,0.8622646769001892,0.0,0.0732483412988165,59904,1856,0,2560,1136,0,80,0.9528346104528951,0.9355130181990057,0.0768845625354079,6,7,109.62079148885974,0.03483408683661467,54493
419,2625,9026241,-7.4052734375,3.73046875,1.0,0.28793427197,0.28793427197,0.02220865,10,0.1679454786127626,0.017398663319205438,0.020173436290051333,0.06977677684303499,0.22058192849549837,0.4660461662198519,0.03807755021959526,55197,7523,68,1645,108,987,8,0.27605814203429907,0.7448790812249969,0.5739004932824822,3,7,632.6297563728648,0.01698317564036939,22727
420,2628,9026271,2.958984375,-7.802734375,1.0,0.99378291926,0.99378291926,0.0003941525,10,0.005609307834797844,0.02817276282606276,0.0,0.0005229991409626617,0.41935820037375227,0.0,0.5463367298244244,56776,4862,0,1121,1258,0,1519,0.9938676930242394,0.9656949301981766,0.546859728965387,7,7,972.8651104235583,0.004402229091317609,48631
421,2631,9026301,3.1083984375,7.8017578125,5.955078125,5.8929663775,0.98956995254,0.00588719,10,0.026770557844614237,0.012781877764505846,0.0,0.0014674502551238467,0.8852128713814537,0.0,0.07376724275430249,59904,1504,0,2560,1488,0,80,0.971761991900262,0.9589801141357561,0.07523469300942634,6,7,117.68858146185592,0.030492914816304853,18052
422,2634,9026331,-7.611328125,-3.6767578125,1.0,0.99655321783,0.99655321783,0.0001385282,10,0.0001774241403026891,0.0,2.138596021405585e-05,6.560060016408078e-06,0.99976648205925,1.582440015485257e-06,2.656534020133183e-05,41822,0,13443,1645,7631,987,8,0.9997930473994513,0.9998160157996808,3.4707840233225165e-05,6,6,802.0761694515492,0.010470024331465816,33145
423,2637,9026361,8.1484375,-2.4462890625,3.35107421875,3.0971530033,0.92422691981,0.0222692,10,0.11631260671622146,0.20148015166480693,0.0,0.07464718588426605,0.05478077726883696,0.016774486914027515,0.5360047915518412,59904,2976,0,2184,16,376,80,0.792265720485485,0.6075600557347057,0.6274264643501348,7,7,142.52754878309042,0.031062917802365947,16261
424,2640,9026391,-4.384765625,7.35546875,1.9853515625,1.796467087,0.904860943,0.02499958,10,0.10609279832755765,0.016942868454874263,0.0,0.0559989596144145,0.0,0.01837986029659931,0.8025855133065543,59904,2992,0,2166,0,394,80,0.8195283817614285,0.8209653736031536,0.8769643332175681,7,7,79.41928515980722,0.034132029948019935,20235
425,2643,9026421,-1.7470703125,-8.44140625,1.0,0.99681378467,0.99681378467,9.179947e-05,10,0.00017347047986890192,0.0,1.9565580142158644e-05,1.3693099937748885e-05,0.7862947435222846,0.0,0.21349852731776672,44287,0,12489,1121,6120,0,1519,0.9997932708400513,0.9998128364201935,0.21351222041770448,6,7,852.9414422644943,0.007965767750704181,36265
426,2646,9026451,7.037109375,5.078125,6.5576171875,6.5504696961,0.99891004749,0.0002372679,10,0.003812444261942011,0.6248876964848386,0.0,0.0002372210804094338,0.3381397453962873,0.0,0.0329228927765227,59904,1504,0,2560,1488,0,80,0.9959503346576485,0.37106263817281,0.033160113856932134,4,4,15.40810854221037,0.19894576091554006,47867
427,2649,9026481,-8.6767578125,1.015625,1.0,0.43527778301,0.43527778301,0.03545367,10,0.11450770053400107,0.04439163779435447,0.27517900479891977,0.03421785763548338,0.291594975977136,0.22678477412900583,0.013324049131099209,54550,7168,715,1645,463,987,8,0.34931066290258966,0.8068828040361608,0.2743266808955884,6,7,552.5000713817512,0.012891839262510765,23111
428,2652,9026511,5.7509765625,-6.6552734375,1.0,0.99265934259,0.99265934259,0.0005602933,10,0.012894913513400793,0.04496572748138179,0.0,0.002855170109539595,0.018303396208619996,0.0,0.9209807926870579,56776,6074,0,1121,46,0,1519,0.9842499163770597,0.9392841888956779,0.9238359627965975,7,7,794.5019586353496,0.004789859987494331,50679
429,2655,9026541,0.2568359375,8.8525390625,5.0546875,4.8954663979,0.96850030747,0.01063592,10,0.06057441878717031,0.042349008809654504,0.0,0.01595010393081599,0.6917711323827578,0.0,0.18935533608960134,59904,2248,0,2560,744,0,80,0.9234754772820136,0.8811264684723591,0.20530544002041734,6,7,190.54826343801702,0.016131401045059623,20258
430,2658,9026571,-6.2119140625,-6.3984375,1.0,0.99619065291,0.99619065291,0.0001262039,10,0.00017495552014373716,0.0,2.0928600195163914e-05,6.818420007268778e-06,0.9989821024101492,1.548520014552538e-06,0.0008136465294903083,41822,0,13443,1645,7631,987,8,0.9997957489396395,0.9998182260598493,0.0008220134695121296,6,6,861.1800117932878,0.005873622379917667,15465
431,2661,9026601,8.9638671875,0.525390625,5.24462890625,5.1585419468,0.98358569101,0.006111965,10,0.03888474507385974,0.005507483619924892,0.0,0.010157352865113229,0.7760133826525102,0.0,0.16943703578859182,59904,1984,0,2560,1008,0,80,0.9509579020610269,0.945450418441102,0.17959438865370506,6,7,173.32366728428335,0.01831421628295495,24093
432,2664,9026631,-7.013671875,5.7080078125,1.0,0.17354290271,0.17354290271,0.03342808,10,0.326940649173026,0.02851884350572391,0.0,0.15431962139518168,0.0,0.4060843439938148,0.08413654193225378,55265,7631,0,1865,0,767,8,0.11265538543797769,0.4902208859260686,0.6445405073212502,3,7,570.2843761181078,0.030623583122881326,23175
433,2667,9026661,1.3251953125,-9.0107421875,1.0,0.99408187207,0.99408187207,0.0007061972,10,0.003833786426169109,0.015316731023270226,0.0,0.00022211028170833374,0.45863670296650966,0.0,0.5219906693023427,56776,4156,0,1121,1964,0,1519,0.9959441032921226,0.9806273722688523,0.5222127795840511,7,7,1040.6887335826514,0.0038956804207659038,60791
434,2670,9026691,5.1455078125,7.59375,6.86962890625,6.83070335,0.99433367409,0.007562533,10,0.01857250903152574,0.009805659337558514,0.0,0.00030950494142424894,0.9438954241776711,0.0,0.027416902511820516,59904,1504,0,2560,1488,0,80,0.9811179860270501,0.9713123266894916,0.027726407453244766,6,6,63.45570174365597,0.05420449384272887,9426
435,2673,9026721,-8.98828125,-2.138671875,1.0,0.99654439091,0.99654439091,0.0001708972,10,0.00018537187980345108,0.0,2.2786340089473583e-05,6.905079984666209e-06,0.9989458820640039,1.6819400066014887e-06,0.0008373726961119683,41822,0,13443,1645,7631,987,8,0.9997832547601159,0.9998077230402119,0.0008459597161032359,6,6,851.7727996175379,0.006057232152262792,52729
436,2676,9026751,8.1318359375,-4.52734375,2.30224609375,2.1247859606,0.92291869508,0.01635021,10,0.08841179382559652,0.015271516536595572,0.0,0.09152798764570971,0.0,0.03556324629263898,0.7692254556994592,59904,2992,0,1984,0,576,80,0.7844969722360547,0.8047887019920982,0.8963166896378079,7,7,72.77010021158422,0.046918820552430365,16293
437,2679,9026781,-2.9599609375,8.8974609375,3.46875,3.2022021271,0.92315736998,0.01285449,10,0.10682676091200972,0.043564343563996015,0.0,0.048642471483686334,0.22672873542331304,0.009124868946253797,0.5651128196707411,59904,2848,0,2273,144,287,80,0.8354058986580502,0.8009664240403079,0.6228801601006813,7,7,135.1688593694013,0.025114083718382307,23298
438,2682,9026811,-3.8564453125,-8.6240234375,1.0,0.99625449499,0.99625449499,0.0001674884,10,0.00017084263984535713,0.0,2.245034016131792e-05,1.3594379941136148e-05,0.7894928859021797,0.0,0.2103002267378724,42349,0,14427,1121,6120,0,1519,0.9997931126400521,0.9998155629802135,0.21031382111781355,6,7,854.6954358922711,0.005103739439350895,37001
439,2685,9026841,8.734375,3.7822265625,6.75830078125,6.693688901,0.99043962643,0.01462898,10,0.031325693269856715,0.008713264371231096,0.0,0.0010461445449652853,0.9152806214607554,0.0,0.04363427635319153,59904,1504,0,2560,1488,0,80,0.967628162185178,0.9589148978139469,0.04468042089815682,6,6,78.5755749165728,0.04891937976337152,11715
440,2688,9026871,-9.064453125,3.134765625,1.0,0.38259115391,0.38259115391,0.0267726,10,0.12193394492814932,0.013316106989194955,0.2625866591296033,0.04276470082864133,0.2594583239842787,0.2809817344265161,0.01895852971361653,54744,7523,521,1645,108,987,8,0.2917329606870902,0.8219852472540147,0.3427049649687739,3,6,411.2643205855268,0.014680700405968639,23118
441,2691,9026901,4.6015625,-8.4990234375,1.0,0.99357288805,0.99357288805,0.0006068626,10,0.006285329560829677,0.02526782290422844,0.0,0.0008290289589937708,0.3060687257188175,0.0,0.6615490928571307,56776,5017,0,1121,1103,0,1519,0.9928856414801767,0.9676178185759482,0.6623781218161244,7,7,918.6774838332794,0.004726123530050206,49079
442,2694,9026931,2.3662109375,9.44921875,6.40771484375,6.3208378042,0.98644180624,0.01064831,10,0.03217033276288981,0.006162421310023236,0.0,0.002763740640113952,0.873114340744988,0.0,0.08578916454198517,59904,1856,0,2560,1136,0,80,0.9650659265969963,0.9589035052869731,0.08855290518209911,6,7,146.92070021853235,0.021273521791978608,54477
443,2697,9026961,-8.19140625,-5.4111328125,1.0,0.96267523232,0.96267523232,0.1050522,10,0.0001666393003794798,0.0,0.1000068117601542,6.103680012247241e-06,0.8979075549027575,1.5657600180099384e-06,0.0019113245966785805,41822,0,13443,1645,7631,987,8,0.8998188794994361,0.9998272570196083,0.0019189940367088376,6,7,719.6515933918201,0.01022132488809928,29016
444,2700,9026991,9.7734375,-1.5556640625,4.60888671875,4.447918215,0.96507431977,0.007256823,10,0.06171713360979117,0.05312556428473322,0.0,0.027285616000202496,0.5680026495343133,0.005941903934383598,0.283927132636576,59904,2816,0,2240,176,320,80,0.9050553464556226,0.857871686105273,0.3171546525711621,6,7,145.25144995425381,0.020889788907100856,15141
445,2703,9027021,-6.205078125,7.8115234375,1.30322265625,1.1714656851,0.8988991094,0.01936225,10,0.09605374269977858,0.007117837943930591,0.0,0.05030538155959334,0.0,0.027238415563651988,0.8192846222330454,59904,2992,0,2093,0,467,80,0.826402460176976,0.8465230377966975,0.8968284193562908,7,7,84.40896213368639,0.03507323566436695,20354
446,2706,9027051,-0.70703125,-10.033203125,1.0,0.99663202896,0.99663202896,0.0001548369,10,0.0001822372599235025,0.0,1.5339560108956472e-05,1.4162799952426838e-05,0.7885906004206191,0.0,0.2111976599593961,47056,0,9720,1121,6120,0,1519,0.9997882603800152,0.9998035999401241,0.21121182275934852,6,7,864.8450902026073,0.007981657044452377,5817
447,2709,9027081,7.3583984375,6.9775390625,7.66796875,7.6623553813,0.99926794582,6.182556e-05,10,0.000781013244455035,0.682856646056496,0.0,4.440486036323605e-05,0.3008782116049982,0.0,0.015439724233687493,59904,1504,0,2560,1488,0,80,0.9991745818951816,0.3163179358386857,0.01548412909405073,4,4,15.166450427758882,0.16910003238662832,55394
448,2712,9027111,-10.224609375,-0.17578125,1.0,0.82404792959,0.82404792959,0.01623066,10,0.04872326747290082,0.0,0.13903025774363234,0.007391861757807886,0.7479582788511321,0.047053445107593586,0.00984288906693347,52764,0,2501,1645,7631,987,8,0.7578011679180655,0.9438848707692914,0.06428819593233494,6,7,711.8099566053063,0.006607544602669698,22735
449,2715,9027141,7.7236328125,-6.833984375,1.0,0.99479071218,0.99479071218,0.0004341581,10,0.021407658697933447,0.03436818882763713,0.0,0.04411260225151156,0.0,0.0,0.9001115502229178,56776,6120,0,1121,0,0,1519,0.9344797390505549,0.9001115502229178,0.9442241524744294,7,7,926.3354162155657,0.00435423338768081,20311
450,2718,9027171,-1.087890625,10.3447265625,5.12841796875,4.9402213865,0.96330318953,0.00919541,10,0.06570151578638637,0.031938137637376615,0.0,0.02156902174735011,0.5646800996685909,0.0034780170543884433,0.3126332081059074,59904,2752,0,2314,240,246,80,0.909251445411875,0.8807913248288868,0.3376802469076459,6,7,153.69193835319055,0.02066564181791058,23301
451,2721,9027201,-6.2392578125,-8.435546875,1.0,0.99577840873,0.99577840873,0.0001237853,10,0.0001707295001311814,0.0,2.240942020288637e-05,1.3599059964436875e-05,0.7685964727389843,0.0,0.23119678928071702,42346,0,14430,1121,6120,0,1519,0.9997932620197014,0.9998156714399042,0.23121038834068144,6,7,880.6255285041029,0.00710398518209353,33225
452,2724,9027231,10.3896484375,2.0224609375,6.7060546875,6.6151287224,0.98644121331,0.008288279,10,0.033919796590478585,0.00715303764142993,0.0,0.0037197932159933646,0.8693337302794981,0.0,0.08587364227260016,59904,1856,0,2560,1136,0,80,0.9623604101935282,0.9552073725520983,0.08959343548859353,6,7,106.73114363375024,0.03349609675217949,9421
453,2727,9027261,-9.1083984375,5.576171875,1.0,0.0864016834,0.0864016834,0.02372993,10,0.19091241972943185,0.027968597666543315,0.013846126694612023,0.09883853118844366,0.0,0.6190865240902876,0.04934780063068146,55237,7631,28,1645,0,987,8,0.07731639829722478,0.6822804514155811,0.7672728559094127,3,7,1121.677941705324,0.008478804484991826,19079
454,2730,9027291,2.9765625,-10.357421875,1.0,0.99159485455,0.99159485455,0.0008071798,10,0.005931598946023714,0.029265268007171694,0.0,0.00045227136109530114,0.37580748316297063,0.0,0.5885433785227387,56776,4862,0,1121,1258,0,1519,0.9936161296928812,0.9643508616857094,0.588995649883834,7,7,971.4909748201486,0.0042819348159974634,26175
455,2733,9027321,4.845703125,9.736328125,7.791015625,7.7475125039,0.99441624517,0.008586889,10,0.014923379250184766,0.005720961333041908,0.0,0.0010072577824562314,0.9436664929370826,0.0,0.03468190869723453,59904,1504,0,2560,1488,0,80,0.984069362967359,0.9783484016343171,0.03568916647969076,6,6,96.9540599185716,0.03198448941994267,19907
